TalentKey,ActorID,FirstName,LastName,nationality,gender,birth_year,death_year,is_active,known_for_dept,popularity_score,awards_count,active_since_year
9089,4007368,Tyler,Smith,US,male,1959,,1,Acting,1.04,0,1988
9090,4007369,Emily,Jackson,US,female,1986,,1,Acting,2.11,0,2012
9091,4007370,Amanda,Brown,US,female,1979,,1,Acting,4.01,0,2003
9092,4007371,Samuel,Jones,US,male,1961,,1,Acting,3.5,0,1989
9093,4007372,William,Davis,US,male,1941,,0,Acting,2.33,0,1970
9094,4007373,Mia,Oliveira,MX,female,1966,,1,Acting,0.6,0,1989
9095,4007374,Linda,Moore,US,female,1976,,1,Acting,5.07,0,1995
9096,4007375,Luna,Costa,AT,female,1981,,1,Acting,19.59,0,2017
9097,4007376,Melissa,Moore,US,female,1990,,1,Acting,5.04,0,2018
9098,4007377,Satoshi,Yamaguchi,JP,male,1915,,0,Acting,5.74,0,1943
9099,4007378,William,Moore,US,male,1961,,1,Acting,5.56,2,1987
9100,4007379,Stephanie,Smith,US,female,1973,,1,Acting,4.75,0,1997
9101,4007380,Chloe,Lima,IN,female,1954,,1,Acting,7.68,0,1978
9102,4007381,Robert,Miller,US,male,1939,2015.0,0,Acting,4.74,0,1975
9103,4007382,Woo-jin,Cho,KR,male,1990,,1,Acting,2.51,0,2020
9104,4007383,Nancy,Miller,US,female,1968,,1,Acting,1.62,0,1996
9105,4007384,Brandon,Jackson,US,male,1959,,1,Acting,2.65,0,1980
9106,4007385,Melissa,Thomas,US,female,1963,,1,Acting,4.4,0,1989
9107,4007386,Charlotte,Wilson,GB,female,1996,,1,Acting,2.5,0,2021
9108,4007387,Hana,Suzuki,JP,female,1977,,1,Acting,4.41,1,1993
9109,4007388,Aaron,Martinez,US,male,1969,,1,Acting,4.93,0,1991
9110,4007389,Mia,Souza,MX,female,2003,,1,Acting,7.03,0,2021
9111,4007390,Riley,Silva,BE,male,1976,,1,Acting,10.53,0,2016
9112,4007391,Patricia,García,ES,female,1984,,1,Acting,3.56,0,2004
9113,4007392,Nancy,Martin,US,female,1943,,0,Acting,1.02,0,1971
9114,4007393,Sarah,Johnson,US,female,1951,2023.0,0,Acting,2.43,0,1981
9115,4007394,Quinn,Souza,MX,male,1966,,1,Acting,3.45,0,1986
9116,4007395,Julie,Lefebvre,FR,female,1999,,1,Acting,0.64,0,2022
9117,4007396,Lisa,Martinez,US,female,1941,,0,Acting,11.59,0,1970
9118,4007397,Mia,Pereira,AR,female,1985,,1,Acting,3.77,0,2020
9119,4007398,Daiki,Matsumoto,JP,male,1945,,0,Acting,4.68,2,1970
9120,4007399,John,Wilson,US,male,1996,,1,Acting,11.35,0,2016
9121,4007400,Alex,Pereira,AR,male,1999,,1,Acting,1.88,0,2015
9122,4007401,Penelope,Alves,PT,female,1926,,0,Acting,5.57,0,1951
9123,4007402,Jessica,Moore,US,female,1989,,1,Acting,3.01,0,2019
9124,4007403,Kevin,Jones,US,male,2002,,1,Acting,2.81,0,2019
9125,4007404,Alex,Souza,AU,male,1974,,1,Acting,1.66,0,1997
9126,4007405,Lisa,Taylor,US,female,2002,,1,Acting,14.87,0,2018
9127,4007406,Jordan,Souza,RU,male,1965,,1,Acting,2.37,0,1992
9128,4007407,Barbara,Miller,US,female,1995,,1,Acting,6.23,0,2019
9129,4007408,Charlie,Taylor,GB,male,1994,,1,Acting,0.61,0,2010
9130,4007409,Jennifer,Williams,US,female,1974,,1,Acting,9.6,0,2000
9131,4007410,Susan,Lee,US,female,1977,,1,Acting,8.56,0,2000
9132,4007411,Thomas,Smith,US,male,1988,,1,Acting,3.62,0,2020
9133,4007412,Martina,Ricci,IT,female,1942,,0,Acting,2.71,0,1978
9134,4007413,Michael,Taylor,US,male,1996,,1,Acting,4.76,0,2014
9135,4007414,Haruka,Yamaguchi,JP,female,1962,,1,Acting,26.05,0,1994
9136,4007415,Alessandro,Greco,IT,male,1996,,1,Acting,0.68,0,2023
9137,4007416,Daniel,Martin,US,male,1959,,1,Acting,6.71,0,1980
9138,4007417,Xavier,Simon,FR,male,2000,,1,Acting,1.46,0,2016
9139,4007418,Susan,Johnson,US,female,1979,,1,Acting,3.26,0,2005
9140,4007419,Manuel,Álvarez,ES,male,1980,,1,Acting,2.66,0,1996
9141,4007420,Takeshi,Matsumoto,JP,male,1972,,1,Acting,2.26,1,1989
9142,4007421,Sakura,Yamamoto,JP,female,1989,,1,Acting,3.29,0,2022
9143,4007422,Tyler,Davis,US,male,1999,,1,Acting,1.2,0,2021
9144,4007423,Lily,Costa,RU,female,1969,,1,Acting,8.38,0,1989
9145,4007424,Aria,Santos,DE,female,1953,,0,Acting,0.66,0,1982
9146,4007425,Blake,Ferreira,AR,male,1977,,1,Acting,5.4,0,2002
9147,4007426,Alejandro,Sánchez,ES,male,1976,,1,Acting,2.47,0,2004
9148,4007427,Marie,Lefebvre,FR,female,1998,,1,Acting,1.16,0,2018
9149,4007428,Penelope,Oliveira,MX,female,1966,,1,Acting,3.98,0,1989
9150,4007429,Barbara,Jackson,US,female,1992,,1,Acting,0.82,0,2018
9151,4007430,Richard,Davis,US,male,1990,,1,Acting,3.44,0,2023
9152,4007431,Linda,Martinez,US,female,1971,,1,Acting,0.92,0,2003
9153,4007432,Logan,Santos,MX,male,1968,,1,Acting,5.03,0,2000
9154,4007433,Patricia,Rodriguez,US,female,2002,,1,Acting,1.44,0,2023
9155,4007434,Andrew,Martin,US,male,1925,,1,Acting,2.21,0,1955
9156,4007435,Eric,Taylor,US,male,1964,,1,Acting,4.33,0,1980
9157,4007436,Karen,Martinez,US,female,1969,,1,Acting,1.66,0,1989
9158,4007437,Adam,Brown,US,male,1994,,1,Acting,3.15,0,2017
9159,4007438,Shin,Ito,JP,male,1988,,1,Acting,0.85,0,2015
9160,4007439,Jose,Hernández,ES,male,1970,,1,Acting,5.86,0,1986
9161,4007440,Léa,Petit,FR,female,1977,,1,Acting,16.26,0,1997
9162,4007441,Tyler,Martinez,US,male,1998,,1,Acting,40.98,0,2019
9163,4007442,Dorothy,Wilson,US,female,1999,,1,Acting,3.6,0,2023
9164,4007443,Thomas,Wilson,US,male,1968,,1,Acting,6.75,0,1990
9165,4007444,Emily,Rodriguez,US,female,1952,,0,Acting,0.67,0,1970
9166,4007445,Quinn,Carvalho,DE,male,1992,,1,Acting,12.84,0,2008
9167,4007446,Lorenzo,De Luca,IT,male,2004,,1,Acting,6.68,0,2023
9168,4007447,Mary,Martinez,US,female,1962,,1,Acting,2.15,0,1983
9169,4007448,Kevin,Smith,US,male,1959,,1,Acting,10.11,0,1979
9170,4007449,Ji-won,Yoon,KR,female,1970,,1,Acting,2.64,0,1996
9171,4007450,Grace,Taylor,GB,female,1998,,1,Acting,2.2,0,2020
9172,4007451,Michael,Anderson,US,male,1970,,1,Acting,5.09,0,1987
9173,4007452,Eric,Hernandez,US,male,1951,2011.0,0,Acting,1.28,0,1978
9174,4007453,Tyler,Wilson,US,male,1998,,1,Acting,8.33,0,2017
9175,4007454,Samuel,Davis,US,male,1931,,0,Acting,1.28,0,1959
9176,4007455,Sakura,Sasaki,JP,female,1998,,1,Acting,1.29,0,2016
9177,4007456,Brandon,Jackson,US,male,1997,,1,Acting,1.46,0,2021
9178,4007457,Samuel,Jackson,US,male,1998,,1,Acting,6.58,2,2018
9179,4007458,Sofia,Costa,AR,female,1953,,1,Acting,1.91,0,1979
9180,4007459,Ashley,Hernandez,US,female,1971,,1,Acting,0.99,0,1997
9181,4007460,Taro,Matsumoto,JP,male,1993,,1,Acting,1.92,0,2017
9182,4007461,Noah,Walker,GB,male,1987,,1,Acting,3.23,0,2009
9183,4007462,Naoki,Nakamura,JP,male,1977,,1,Acting,1.15,0,2001
9184,4007463,Ella,Robinson,GB,female,1999,,1,Acting,1.18,0,2015
9185,4007464,Layla,Silva,AR,female,1978,,1,Acting,22.2,0,2001
9186,4007465,Richard,Rodriguez,US,male,1937,,0,Acting,1.53,0,1957
9187,4007466,Alex,Carvalho,MX,male,1989,,1,Acting,2.48,0,2015
9188,4007467,So-yeon,Yoon,KR,female,1996,,1,Acting,2.39,0,2022
9189,4007468,Stephanie,Rodriguez,US,female,1987,,1,Acting,2.27,0,2015
9190,4007469,Mia,Costa,MX,female,1998,,1,Acting,5.81,0,2023
9191,4007470,Marta,Díaz,ES,female,1947,,0,Acting,7.79,0,1966
9192,4007471,Kevin,Hernandez,US,male,1979,,1,Acting,2.52,0,2002
9193,4007472,Quinn,Silva,MX,male,1956,,1,Acting,1.09,0,1991
9194,4007473,Melissa,Hernandez,US,female,1980,,1,Acting,10.45,0,1998
9195,4007474,Layla,Costa,BE,female,2004,,1,Acting,3.05,0,2023
9196,4007475,Emily,Garcia,US,female,1977,,1,Acting,15.76,0,2001
9197,4007476,Ryota,Yamaguchi,JP,male,1971,,1,Acting,0.5,0,2001
9198,4007477,Tyler,Jackson,US,male,1990,,1,Acting,3.96,0,2008
9199,4007478,Mia,Ferreira,MX,female,1990,,1,Acting,18.67,0,2009
9200,4007479,Oscar,White,GB,male,1968,,1,Acting,2.42,0,1998
9201,4007480,Emma,Oliveira,AU,female,1987,,1,Acting,2.71,0,2018
9202,4007481,Betty,Miller,US,female,1972,,1,Acting,4.33,0,2003
9203,4007482,Christopher,Miller,US,male,1978,,1,Acting,2.01,0,2006
9204,4007483,Michael,Moore,US,male,1974,,1,Acting,2.51,0,1999
9205,4007484,Layla,Santos,MX,female,1976,,1,Acting,2.45,0,2001
9206,4007485,Lily,Ferreira,MX,female,1960,,1,Acting,1.89,0,1981
9207,4007486,Sofia,Santos,BE,female,1943,2021.0,0,Acting,10.03,0,1964
9208,4007487,Sandra,Johnson,US,female,1953,2016.0,0,Acting,5.03,0,1971
9209,4007488,Patricia,Thomas,US,female,1988,,1,Acting,4.16,0,2019
9210,4007489,Ana,Jiménez,ES,female,1970,,1,Acting,6.87,0,1992
9211,4007490,Aaron,Moore,US,male,1991,,1,Acting,2.62,0,2015
9212,4007491,Isla,Wilson,GB,female,1993,,1,Acting,1.65,0,2019
9213,4007492,Patricia,Hernández,ES,female,1980,,1,Acting,1.93,0,2009
9214,4007493,Drew,Costa,BE,male,1998,,1,Acting,3.33,0,2019
9215,4007494,Jessica,Anderson,US,female,1973,,1,Acting,1.28,0,1995
9216,4007495,Ashley,Lopez,US,female,1977,,1,Acting,2.12,0,2007
9217,4007496,Tyler,Williams,US,male,1990,,1,Acting,2.09,0,2020
9218,4007497,Adam,Jones,US,male,1973,,1,Acting,22.47,0,1999
9219,4007498,Matteo,Gallo,IT,male,1995,,1,Acting,0.5,1,2017
9220,4007499,Parker,Oliveira,BE,male,1959,2012.0,0,Acting,2.82,0,1986
9221,4007500,Rin,Inoue,JP,female,1954,,0,Acting,15.69,0,1980
9222,4007501,Charlie,Evans,GB,male,1999,,1,Acting,3.7,0,2020
9223,4007502,Daniel,Brown,US,male,1960,,1,Acting,6.54,0,1981
9224,4007503,Layla,Lima,DE,female,1973,,1,Acting,3.63,0,1997
9225,4007504,Eric,Brown,US,male,2006,,1,Acting,1.82,0,2023
9226,4007505,Aoi,Kobayashi,JP,female,1968,,1,Acting,0.5,0,1995
9227,4007506,Quinn,Ferreira,DE,male,1967,,1,Acting,3.99,0,1987
9228,4007507,Adam,Lee,US,male,1996,,1,Acting,1.65,0,2019
9229,4007508,Brandon,Jackson,US,male,1974,,1,Acting,1.62,0,2007
9230,4007509,Chloé,Petit,FR,female,1949,,1,Acting,2.12,0,1972
9231,4007510,Joshua,Martinez,US,male,1959,,1,Acting,15.96,0,1981
9232,4007511,Adam,Williams,US,male,1966,,1,Acting,28.91,0,1994
9233,4007512,Karen,Taylor,US,female,1956,2015.0,0,Acting,4.04,0,1976
9234,4007513,Layla,Carvalho,AT,female,1958,,1,Acting,2.19,0,1980
9235,4007514,Stephanie,Smith,US,female,1965,,1,Acting,1.15,0,1991
9236,4007515,Sofia,Pereira,SE,female,1970,,1,Acting,5.06,0,1991
9237,4007516,Noah,Smith,GB,male,1991,,1,Acting,16.52,0,2017
9238,4007517,Takeshi,Matsumoto,JP,male,1941,,0,Acting,2.66,0,1970
9239,4007518,Ashley,Anderson,US,female,1968,,1,Acting,0.5,0,1995
9240,4007519,Maria,Pérez,ES,female,1957,,1,Acting,6.07,0,1982
9241,4007520,Brian,Martin,US,male,1979,,1,Acting,8.06,0,1995
9242,4007521,Morgan,Carvalho,DE,male,1989,,1,Acting,0.8,0,2011
9243,4007522,Melissa,Smith,US,female,1962,,1,Acting,3.89,0,1991
9244,4007523,Andrew,Thomas,US,male,1957,,1,Acting,4.98,0,1981
9245,4007524,Melissa,Jackson,US,female,1970,,1,Acting,3.11,0,1995
9246,4007525,Emma,Ferrari,IT,female,1974,,1,Acting,1.63,0,1995
9247,4007526,Alex,Lima,AT,male,1936,,0,Acting,8.28,0,1955
9248,4007527,Joshua,Garcia,US,male,1982,,1,Acting,2.31,0,2005
9249,4007528,Kazuki,Nakamura,JP,male,1988,,1,Acting,0.87,0,2004
9250,4007529,Emma,Pereira,BE,female,1988,,1,Acting,0.52,0,2015
9251,4007530,Susan,Hernandez,US,female,1992,,1,Acting,10.33,0,2009
9252,4007531,William,Evans,GB,male,1964,2020.0,0,Acting,5.78,0,1986
9253,4007532,Andrew,Lopez,US,male,1944,,0,Acting,3.59,0,1961
9254,4007533,Mei,Yamamoto,JP,female,1947,,0,Acting,2.23,0,1979
9255,4007534,Lily,Oliveira,BR,female,1951,,1,Acting,2.06,0,1982
9256,4007535,Lucie,Leroy,FR,female,1985,,1,Acting,1.26,0,2001
9257,4007536,Penelope,Pereira,BR,female,1958,,1,Acting,2.25,0,1974
9258,4007537,Kevin,Rodriguez,US,male,1987,,1,Acting,0.5,0,2011
9259,4007538,Sakura,Sasaki,JP,female,1993,,1,Acting,1.71,0,2016
9260,4007539,Sarah,Jones,US,female,1995,,1,Acting,2.51,0,2012
9261,4007540,Ashley,Johnson,US,female,1996,,1,Acting,5.75,0,2018
9262,4007541,Alex,Costa,AR,male,1956,,1,Acting,3.2,0,1981
9263,4007542,Jennifer,Lee,US,female,1974,,1,Acting,6.79,0,2004
9264,4007543,Aaron,Lee,US,male,2003,,1,Acting,11.18,0,2019
9265,4007544,Blake,Ferreira,CN,male,1982,,1,Acting,8.61,0,2001
9266,4007545,Kevin,Moore,US,male,1949,,0,Acting,5.07,0,1979
9267,4007546,Drew,Carvalho,AU,male,1987,,1,Acting,3.36,0,2009
9268,4007547,Andrew,Moore,US,male,1936,,0,Acting,1.37,0,1961
9269,4007548,Mary,Hernandez,US,female,1992,,1,Acting,6.46,0,2020
9270,4007549,Andrew,Wilson,US,male,1993,,1,Acting,15.06,0,2021
9271,4007550,Nora,Souza,AR,female,1999,,1,Acting,4.52,0,2019
9272,4007551,William,Brown,US,male,1988,,1,Acting,18.64,0,2011
9273,4007552,Matteo,Gallo,IT,male,1963,,1,Acting,0.84,0,1994
9274,4007553,Henry,Jones,GB,male,1957,,1,Acting,1.17,0,1984
9275,4007554,Sandra,Rodriguez,US,female,1951,,0,Acting,7.17,0,1971
9276,4007555,Ye-jin,Jang,KR,female,2000,,1,Acting,4.21,0,2021
9277,4007556,Marco,Ricci,IT,male,1991,,1,Acting,10.83,0,2014
9278,4007557,Rebecca,Hernandez,US,female,1970,,1,Acting,3.27,0,2002
9279,4007558,Mary,Martin,US,female,1944,,0,Acting,1.52,0,1973
9280,4007559,Sandra,Lopez,US,female,1976,,1,Acting,2.74,0,1995
9281,4007560,Mei,Inoue,JP,female,1994,,1,Acting,0.84,0,2021
9282,4007561,Betty,Taylor,US,female,1999,,1,Acting,1.2,0,2023
9283,4007562,Akira,Sato,JP,male,1980,,1,Acting,7.97,0,1999
9284,4007563,Sofia,Ferreira,MX,female,1965,,1,Acting,7.28,0,1988
9285,4007564,Claire,Simon,FR,female,1954,,0,Acting,4.6,0,1974
9286,4007565,Adam,Hernandez,US,male,1955,,0,Acting,0.71,0,1982
9287,4007566,Tyler,Jones,US,male,2005,,1,Acting,2.4,0,2023
9288,4007567,Luna,Costa,BE,female,1995,,1,Acting,1.1,0,2021
9289,4007568,Richard,Martin,US,male,1969,,1,Acting,9.57,0,1995
9290,4007569,Karen,Hernandez,US,female,1977,,1,Acting,1.96,0,2001
9291,4007570,Andrew,Moore,US,male,1958,,1,Acting,1.25,0,1983
9292,4007571,Brandon,Davis,US,male,1970,,1,Acting,3.41,0,1994
9293,4007572,Tyler,Moore,US,male,1988,,1,Acting,1.87,0,2009
9294,4007573,Oscar,Williams,GB,male,1943,,0,Acting,12.62,0,1959
9295,4007574,William,Lopez,US,male,1990,,1,Acting,1.71,0,2019
9296,4007575,Mia,Lima,CN,female,1976,,1,Acting,0.94,0,1992
9297,4007576,Riley,Souza,DE,male,1972,,1,Acting,0.5,0,2001
9298,4007577,Blake,Oliveira,MX,male,1966,,1,Acting,3.23,0,1984
9299,4007578,Freddie,Brown,GB,male,1986,,1,Acting,2.0,0,2009
9300,4007579,Chloe,Lima,AR,female,1991,,1,Acting,0.92,0,2015
9301,4007580,David,Moore,US,male,1935,,0,Acting,9.68,0,1957
9302,4007581,Quinn,Pereira,HK,male,1988,,1,Acting,6.05,0,2005
9303,4007582,Harry,Lewis,GB,male,1977,,1,Acting,3.24,0,1999
9304,4007583,Karen,Thomas,US,female,1962,,1,Acting,11.33,0,1985
9305,4007584,Linda,Martinez,US,female,1993,,1,Acting,6.03,0,2019
9306,4007585,James,Miller,US,male,1959,,1,Acting,1.58,0,1983
9307,4007586,Brandon,Anderson,US,male,2005,,1,Acting,1.3,0,2021
9308,4007587,Chiara,Bruno,IT,female,1948,,1,Acting,6.93,0,1966
9309,4007588,Emily,Taylor,US,female,1983,,1,Acting,4.74,0,2002
9310,4007589,Michael,Williams,US,male,1979,,1,Acting,3.87,0,2010
9311,4007590,Mary,Jackson,US,female,1957,,1,Acting,1.55,0,1984
9312,4007591,Melissa,Garcia,US,female,1965,,1,Acting,5.74,0,1991
9313,4007592,Layla,Lima,MX,female,1992,,1,Acting,1.68,0,2015
9314,4007593,Richard,Martinez,US,male,1948,,1,Acting,3.03,0,1975
9315,4007594,Morgan,Ferreira,MX,male,1957,,1,Acting,12.21,0,1977
9316,4007595,Eric,Thomas,US,male,1959,,1,Acting,1.83,0,1987
9317,4007596,Morgan,Costa,AT,male,1996,,1,Acting,0.81,0,2018
9318,4007597,Susan,Williams,US,female,1948,,1,Acting,1.29,0,1974
9319,4007598,Jack,Lewis,GB,male,1975,,1,Acting,8.12,0,1998
9320,4007599,Logan,Souza,NO,male,1994,,1,Acting,4.18,0,2018
9321,4007600,Melissa,Moore,US,female,1982,,1,Acting,2.96,0,2017
9322,4007601,Carlos,Fernández,ES,male,1974,,1,Acting,2.1,0,1999
9323,4007602,Joshua,Moore,US,male,1994,,1,Acting,5.14,0,2014
9324,4007603,Layla,Santos,AR,female,1998,,1,Acting,1.55,0,2018
9325,4007604,Brandon,Hernandez,US,male,1957,,1,Acting,4.37,0,1980
9326,4007605,Nancy,Anderson,US,female,1952,,0,Acting,1.72,0,1976
9327,4007606,Rebecca,Martinez,US,female,1964,,1,Acting,1.48,0,1997
9328,4007607,Brandon,Martin,US,male,1990,,1,Acting,1.87,0,2006
9329,4007608,Brian,Williams,US,male,1989,,1,Acting,2.37,0,2020
9330,4007609,Lisa,Martin,US,female,1952,,0,Acting,3.18,0,1971
9331,4007610,Sakura,Watanabe,JP,female,2006,,1,Acting,4.1,0,2022
9332,4007611,Jordan,Alves,BE,male,1968,,1,Acting,0.5,0,1993
9333,4007612,Emily,Martin,US,female,1980,,1,Acting,1.6,0,1996
9334,4007613,Parker,Alves,PL,male,1968,,1,Acting,2.33,0,1995
9335,4007614,Rebecca,Lee,US,female,1999,,1,Acting,12.87,0,2022
9336,4007615,Tyler,Jackson,US,male,1982,,1,Acting,1.26,0,2002
9337,4007616,James,Johnson,US,male,1980,,1,Acting,3.84,0,2001
9338,4007617,James,Brown,US,male,1991,,1,Acting,12.75,0,2012
9339,4007618,Penelope,Alves,RU,female,1935,,0,Acting,1.02,0,1962
9340,4007619,Rebecca,Hernandez,US,female,1963,,1,Acting,4.73,0,1979
9341,4007620,Riccardo,Gallo,IT,male,1970,,1,Acting,1.61,0,1991
9342,4007621,Brandon,Smith,US,male,1926,,0,Acting,2.11,0,1944
9343,4007622,Ava,Williams,GB,female,1967,,1,Acting,1.61,0,1992
9344,4007623,Nancy,Martin,US,female,1998,,1,Acting,1.72,0,2023
9345,4007624,Barbara,Lee,US,female,1978,,1,Acting,38.46,0,1998
9346,4007625,John,Lopez,US,male,1951,,1,Acting,7.1,0,1971
9347,4007626,Emma,Pereira,MX,female,1986,,1,Acting,8.95,0,2014
9348,4007627,Thomas,Hernandez,US,male,1958,,1,Acting,5.17,0,1986
9349,4007628,Ai,Kobayashi,JP,female,1983,,1,Acting,0.78,0,2003
9350,4007629,Barbara,Wilson,US,female,1994,,1,Acting,4.74,0,2015
9351,4007630,Soo-jin,Kim,KR,female,1960,2024.0,0,Acting,8.72,0,1981
9352,4007631,Christopher,Smith,US,male,1985,,1,Acting,1.54,0,2007
9353,4007632,Seo-jun,Jang,KR,male,1925,,0,Acting,7.92,0,1956
9354,4007633,Laurent,Michel,FR,male,1953,,0,Acting,6.26,0,1986
9355,4007634,Haruka,Yamaguchi,JP,female,1977,,1,Acting,17.58,0,2004
9356,4007635,Julie,Lefebvre,FR,female,1993,,1,Acting,2.28,0,2016
9357,4007636,Linda,Garcia,US,female,1974,,1,Acting,1.24,0,1993
9358,4007637,Penelope,Souza,MX,female,1979,,1,Acting,2.4,0,2003
9359,4007638,Richard,Jones,US,male,1968,,1,Acting,12.09,0,1993
9360,4007639,Rebecca,Lopez,US,female,1997,,1,Acting,0.64,0,2015
9361,4007640,Melissa,Thomas,US,female,1999,,1,Acting,0.52,1,2016
9362,4007641,Emily,Davies,GB,female,2001,,1,Acting,3.6,0,2017
9363,4007642,Alex,Lima,AT,male,1959,,1,Acting,2.23,0,1983
9364,4007643,Riko,Kobayashi,JP,female,1993,,1,Acting,3.34,0,2019
9365,4007644,Jennifer,Garcia,US,female,1991,,1,Acting,7.77,0,2011
9366,4007645,Stephanie,Lee,US,female,1962,,1,Acting,2.02,0,1986
9367,4007646,George,Walker,GB,male,1986,,1,Acting,0.62,0,2002
9368,4007647,Lisa,Wilson,US,female,1996,,1,Acting,20.91,0,2014
9369,4007648,Adam,Johnson,US,male,1983,,1,Acting,1.35,0,2001
9370,4007649,Dorothy,Wilson,US,female,1955,2017.0,0,Acting,1.28,0,1980
9371,4007650,Quinn,Pereira,NO,male,1991,,1,Acting,8.97,0,2011
9372,4007651,Drew,Costa,BR,male,1973,,1,Acting,2.35,0,1990
9373,4007652,Na-eun,Yoon,KR,female,1995,,1,Acting,3.14,0,2015
9374,4007653,Amanda,Brown,US,female,1953,,0,Acting,5.13,0,1975
9375,4007654,Tyler,Davis,US,male,1981,,1,Acting,8.8,0,2005
9376,4007655,Blake,Pereira,PL,male,1986,,1,Acting,2.46,0,2019
9377,4007656,Rebecca,Jackson,US,female,1977,,1,Acting,13.04,0,1997
9378,4007657,Patricia,Hernandez,US,female,1971,,1,Acting,0.5,0,1998
9379,4007658,Blake,Costa,MX,male,2005,,1,Acting,6.58,0,2023
9380,4007659,Andrew,Martinez,US,male,1992,,1,Acting,1.56,0,2012
9381,4007660,Mary,Johnson,US,female,1989,,1,Acting,11.42,0,2019
9382,4007661,Richard,Brown,US,male,1961,,1,Acting,3.77,0,1982
9383,4007662,Alfie,Robinson,GB,male,1960,,1,Acting,1.81,0,1980
9384,4007663,Brian,Jackson,US,male,1999,,1,Acting,6.03,0,2019
9385,4007664,Joshua,Taylor,US,male,1974,,1,Acting,7.42,0,2002
9386,4007665,Kazuki,Ito,JP,male,1969,,1,Acting,5.92,0,1985
9387,4007666,Edward,Roberts,GB,male,1970,,1,Acting,1.31,0,1996
9388,4007667,Dong-hyun,Cho,KR,male,1989,,1,Acting,2.15,0,2015
9389,4007668,Melissa,Lee,US,female,1951,,1,Acting,3.31,0,1983
9390,4007669,Aaron,Hernandez,US,male,1975,,1,Acting,3.2,0,2000
9391,4007670,Jessica,Smith,US,female,1983,,1,Acting,6.52,0,2012
9392,4007671,Aaron,Garcia,US,male,1979,,1,Acting,0.54,0,2003
9393,4007672,Joshua,Jones,US,male,1991,,1,Acting,4.49,0,2007
9394,4007673,Linda,Lopez,US,female,1991,,1,Acting,2.56,0,2013
9395,4007674,Lily,Souza,CA,female,1960,,1,Acting,1.56,0,1992
9396,4007675,Sara,Bianchi,IT,female,1973,,1,Acting,1.7,0,1995
9397,4007676,Patricia,Thomas,US,female,1989,,1,Acting,2.74,0,2018
9398,4007677,Michael,Smith,US,male,1988,,1,Acting,0.5,0,2016
9399,4007678,Patricia,Moore,US,female,1985,,1,Acting,1.77,0,2008
9400,4007679,Nana,Nakamura,JP,female,1987,,1,Acting,1.51,0,2015
9401,4007680,Andrew,Jackson,US,male,1950,,1,Acting,5.36,0,1970
9402,4007681,Aaron,Jackson,US,male,2002,,1,Acting,1.61,0,2021
9403,4007682,Poppy,Wilson,GB,female,1980,,1,Acting,2.74,0,2014
9404,4007683,Emily,Anderson,US,female,1950,,0,Acting,13.3,0,1973
9405,4007684,Dorothy,Miller,US,female,1998,,1,Acting,8.12,0,2019
9406,4007685,Lisa,Davis,US,female,1998,,1,Acting,7.48,0,2021
9407,4007686,Layla,Lima,CN,female,1981,,1,Acting,2.12,0,1999
9408,4007687,Sarah,Miller,US,female,1998,,1,Acting,5.41,0,2021
9409,4007688,Brian,Garcia,US,male,1975,,1,Acting,2.69,0,2009
9410,4007689,Drew,Santos,BE,male,1968,,1,Acting,2.78,0,1987
9411,4007690,Jessica,Jackson,US,female,2005,,1,Acting,4.8,0,2022
9412,4007691,Daniel,Hernandez,US,male,1946,,1,Acting,1.94,0,1962
9413,4007692,Marie,Robert,FR,female,1968,,1,Acting,12.73,0,2006
9414,4007693,Young-jae,Yoon,KR,male,2005,,1,Acting,2.87,0,2021
9415,4007694,Samuel,Williams,US,male,1968,,1,Acting,5.79,0,1989
9416,4007695,Ashley,Davis,US,female,1998,,1,Acting,12.31,0,2023
9417,4007696,Sofia,Alves,AR,female,1980,,1,Acting,8.4,0,2005
9418,4007697,Samuel,Jackson,US,male,1958,,1,Acting,0.93,0,1974
9419,4007698,Ryu,Nakamura,JP,male,1963,,1,Acting,4.96,0,1999
9420,4007699,Amanda,Thomas,US,female,1992,,1,Acting,7.14,0,2018
9421,4007700,Nao,Yamada,JP,female,1990,,1,Acting,7.41,0,2022
9422,4007701,Thomas,Brown,US,male,1988,,1,Acting,1.22,0,2019
9423,4007702,Sophia,Taylor,GB,female,2006,,1,Acting,1.84,0,2023
9424,4007703,Quinn,Silva,AR,male,1992,,1,Acting,8.13,0,2020
9425,4007704,Charlie,Wilson,GB,male,1966,,1,Acting,1.67,0,1987
9426,4007705,Karen,Davis,US,female,1974,,1,Acting,2.54,1,1992
9427,4007706,David,Davis,US,male,1991,,1,Acting,13.71,0,2008
9428,4007707,Layla,Oliveira,MX,female,1973,,1,Acting,3.18,0,1991
9429,4007708,Aaron,Martin,US,male,1995,,1,Acting,1.73,0,2022
9430,4007709,Chloe,Lima,AR,female,1989,,1,Acting,1.51,0,2008
9431,4007710,David,Garcia,US,male,1982,,1,Acting,4.48,0,2010
9432,4007711,Alex,Oliveira,BR,male,1978,,1,Acting,1.0,0,2005
9433,4007712,Nana,Sasaki,JP,female,1949,,0,Acting,2.66,0,1973
9434,4007713,Sofia,Oliveira,AR,female,1985,,1,Acting,4.48,0,2011
9435,4007714,Christopher,Martinez,US,male,1997,,1,Acting,10.69,0,2019
9436,4007715,Sakura,Matsumoto,JP,female,1987,,1,Acting,6.05,0,2017
