CustomerKey,IsChurned,IsActive,Gender,Age,AgeGroup,Birth,MonthsAsCustomer,TenureYears,LifetimeValue,AvgSessionMinutes,ChurnRiskScore,PaymentReliability,CustomerSegment,CityName,StateName,CountryName,ISOCode,Continent,Latitude,Longitude,Timezone,PreferredLanguage,LanguageISO,PreferredGenre,PreferredGenreGroup,DeviceType,RegistrationSource,NumPaymentMethods,ActivePaymentMethods,PrimaryCardNetwork,HasCreditCard,HasDebitCard,CreateDate
12407,1,0,male,43,Gen_X,1982-08-28,168,14.0,2573.48,95.1,0.84,0.745,Bronze,Portobello,City of Edinburgh,United Kingdom,GB,Europe,52.5051,-0.705,Europe/London,Portuguese,pt,Comedy,Light & Feel-Good,desktop,mobile_app,1,1,Visa,1,0,2012-05-04
12408,0,1,female,50,Gen_X,1975-09-20,139,11.6,1964.62,106.7,0.247,0.947,Gold,Halifax,Nova Scotia,United Kingdom,GB,Europe,52.7119,-1.2142,Europe/London,English,en,Drama,Narrative,smart_tv,web,1,1,JCB,1,0,2014-10-21
12409,0,1,male,40,Gen_X,1985-12-23,183,15.2,2879.2,45.6,0.204,0.955,Gold,Leeds,West Yorkshire,United Kingdom,GB,Europe,52.0158,-0.8445,Europe/London,English,en,Cult Classic,Arts & Culture,smart_tv,web,1,1,Visa,1,0,2011-02-12
12410,0,1,male,35,Millennial,1990-06-29,196,16.3,3247.9,51.0,0.253,0.715,Silver,Leicester,Leicestershire,United Kingdom,GB,Europe,52.2608,0.27,Europe/London,Portuguese,pt,Documentary,Arts & Culture,smart_tv,mobile_app,1,1,Mastercard,1,0,2010-01-21
12411,0,1,female,35,Millennial,1991-02-01,188,15.7,3737.48,82.1,0.219,0.747,Silver,Dudley,West Midlands,United Kingdom,GB,Europe,52.9553,-2.6291,Europe/London,English,en,Thriller,Horror & Suspense,mobile,web,2,2,Visa,1,0,2010-09-04
12412,0,1,male,45,Gen_X,1981-03-03,174,14.5,3019.28,85.4,0.238,0.786,Silver,Leicester,Leicestershire,United Kingdom,GB,Europe,51.9734,-1.1357,Europe/London,French,fr,Sci-Fi & Fantasy,Action & Spectacle,mobile,smart_tv,2,2,Visa,1,0,2011-11-15
12413,0,1,female,40,Gen_X,1985-09-04,60,5.0,878.98,74.7,0.317,0.898,Silver,Sheffield,South Yorkshire,United Kingdom,GB,Europe,53.395,-0.0454,Europe/London,French,fr,Documentary,Arts & Culture,mobile,smart_tv,1,1,Visa,1,0,2021-05-06
12414,0,1,male,28,Millennial,1997-10-30,106,8.8,1379.28,80.8,0.257,0.883,Silver,Bolton,Greater Manchester,United Kingdom,GB,Europe,53.1639,-2.9895,Europe/London,English,en,Sci-Fi & Fantasy,Action & Spectacle,mobile,smart_tv,1,1,Mastercard,1,0,2017-07-24
12415,0,1,male,23,Gen_Z,2002-09-28,43,3.6,374.47,110.4,0.316,0.743,Bronze,Portsmouth,Hampshire,United Kingdom,GB,Europe,51.5063,-0.9724,Europe/London,English,en,Mystery,Horror & Suspense,smart_tv,smart_tv,1,1,Visa,1,0,2022-10-24
12416,0,1,female,33,Millennial,1992-09-15,44,3.7,839.26,84.5,0.378,0.732,Bronze,Nottingham,Nottinghamshire,United Kingdom,GB,Europe,54.1985,-0.743,Europe/London,English,en,Action,Action & Spectacle,mobile,web,1,1,American Express,1,0,2022-09-22
12417,0,1,male,36,Gen_X,1990-02-25,48,4.0,822.29,59.1,0.277,0.9,Silver,Portsmouth,Hampshire,United Kingdom,GB,Europe,51.0804,-1.7551,Europe/London,English,en,Psychological,Horror & Suspense,tablet,smart_tv,1,1,Discover,1,0,2022-05-14
12418,0,1,male,47,Gen_X,1978-10-31,89,7.4,1159.89,99.4,0.362,0.754,Silver,Portsmouth,Hampshire,United Kingdom,GB,Europe,51.8564,-1.8319,Europe/London,French,fr,Animation,Family & Fantasy,smart_tv,mobile_app,1,1,Visa,1,0,2018-12-01
12419,0,1,female,40,Gen_X,1986-02-04,82,6.8,1615.48,65.7,0.291,0.883,Silver,Huddersfield,West Yorkshire,United Kingdom,GB,Europe,52.0452,-0.8788,Europe/London,English,en,War,Action & Spectacle,mobile,mobile_app,1,0,Mastercard,1,0,2019-07-30
12420,0,1,male,18,Gen_Z,2008-02-05,3,0.2,129.44,108.1,0.408,0.861,Bronze,Sheffield,South Yorkshire,United Kingdom,GB,Europe,52.9011,-0.3009,Europe/London,Spanish,es,Animation,Family & Fantasy,smart_tv,smart_tv,1,1,Visa,1,0,2026-02-10
12421,0,1,female,32,Millennial,1994-03-29,84,7.0,851.75,71.3,0.272,0.767,Bronze,Bristol,City of Bristol,United Kingdom,GB,Europe,52.7749,-2.7376,Europe/London,English,en,Horror,Horror & Suspense,tablet,mobile_app,2,2,Mastercard,1,0,2019-05-26
12422,0,1,female,30,Millennial,1995-07-16,50,4.2,980.95,50.1,0.379,0.726,Bronze,Portsmouth,Hampshire,United Kingdom,GB,Europe,51.5097,-1.3008,Europe/London,English,en,Action,Action & Spectacle,mobile,mobile_app,2,1,Mastercard,1,0,2022-03-05
12423,0,1,female,45,Gen_X,1981-04-09,192,16.0,3317.42,71.0,0.205,0.973,Gold,Portsmouth,Hampshire,United Kingdom,GB,Europe,52.4733,-0.4852,Europe/London,English,en,Thriller,Horror & Suspense,mobile,partner,1,0,Discover,1,0,2010-05-26
12424,1,0,female,29,Millennial,1997-03-30,42,3.5,585.48,48.1,0.934,0.827,Bronze,Bristol,City of Bristol,United Kingdom,GB,Europe,52.39,-1.1337,Europe/London,English,en,Politics,Arts & Culture,mobile,web,2,1,Visa,1,0,2022-11-18
12425,0,1,female,44,Gen_X,1982-03-18,148,12.3,1428.42,49.3,0.257,0.839,Silver,Birmingham,West Midlands,United Kingdom,GB,Europe,52.6764,-2.0944,Europe/London,English,en,Stand-Up Comedy,Light & Feel-Good,smart_tv,smart_tv,1,1,Visa,1,0,2014-01-23
12426,1,0,male,50,Gen_X,1976-02-23,66,5.5,1002.36,90.5,0.741,0.747,Bronze,Croydon,Greater London,United Kingdom,GB,Europe,51.5769,0.7729,Europe/London,English,en,Science Fiction,Action & Spectacle,mobile,mobile_app,2,2,Mastercard,1,0,2020-11-23
12427,0,1,male,28,Millennial,1997-09-18,93,7.8,1694.19,47.7,0.3,0.953,Silver,Leicester,Leicestershire,United Kingdom,GB,Europe,52.2884,-1.1985,Europe/London,Portuguese,pt,Superhero,Action & Spectacle,mobile,mobile_app,1,1,JCB,1,0,2018-08-19
12428,0,1,female,42,Gen_X,1983-10-21,176,14.7,2277.41,73.9,0.239,0.716,Silver,Bristol,City of Bristol,United Kingdom,GB,Europe,52.3286,-0.1361,Europe/London,English,en,Sci-Fi & Fantasy,Action & Spectacle,mobile,mobile_app,2,2,Visa,1,0,2011-09-05
12429,0,1,female,42,Gen_X,1983-09-05,196,16.3,3743.79,20.6,0.193,0.967,Silver,Halifax,Nova Scotia,United Kingdom,GB,Europe,51.4691,0.2464,Europe/London,English,en,Superhero,Action & Spectacle,mobile,web,1,1,Mastercard,1,0,2010-01-26
12430,0,1,male,38,Gen_X,1987-08-25,162,13.5,2768.48,62.9,0.18,0.954,Silver,Portsmouth,Hampshire,United Kingdom,GB,Europe,51.4144,-1.6977,Europe/London,English,en,Kids,Family & Fantasy,smart_tv,smart_tv,1,1,Discover,1,0,2012-11-05
12431,0,1,female,34,Millennial,1991-08-02,91,7.6,1251.09,35.8,0.294,0.916,Silver,Wolverhampton,West Midlands,United Kingdom,GB,Europe,53.082,-1.0661,Europe/London,English,en,Fantasy,Family & Fantasy,tablet,mobile_app,1,1,Visa,1,0,2018-10-14
12432,0,1,male,36,Gen_X,1990-01-23,1,0.1,134.88,81.1,0.361,0.942,Bronze,Portsmouth,Hampshire,United Kingdom,GB,Europe,51.2327,-2.0485,Europe/London,English,en,Thriller,Horror & Suspense,smart_tv,web,1,1,Visa,1,0,2026-05-30
12433,0,1,female,44,Gen_X,1981-10-19,110,9.2,1230.93,101.7,0.253,0.923,Silver,Sheffield,South Yorkshire,United Kingdom,GB,Europe,52.5778,0.7012,Europe/London,English,en,Comedy,Light & Feel-Good,tablet,mobile_app,1,1,Debit Card,0,1,2017-03-02
12434,0,1,female,41,Gen_X,1984-11-03,92,7.7,1041.12,55.0,0.313,0.901,Silver,Bristol,City of Bristol,United Kingdom,GB,Europe,53.3525,-1.3728,Europe/London,French,fr,Disaster,Action & Spectacle,desktop,web,2,2,Mastercard,1,0,2018-09-15
12435,0,1,male,38,Gen_X,1987-08-25,155,12.9,1793.45,57.3,0.254,0.81,Silver,Leicester,Leicestershire,United Kingdom,GB,Europe,50.4202,-1.109,Europe/London,English,en,Anime,Family & Fantasy,smart_tv,web,1,1,American Express,1,0,2013-06-21
12436,0,1,male,21,Gen_Z,2005-01-08,40,3.3,746.01,95.7,0.295,0.964,Silver,Leicester,Leicestershire,United Kingdom,GB,Europe,52.6453,-1.4805,Europe/London,English,en,Biographical,Arts & Culture,desktop,mobile_app,1,1,Visa,1,0,2023-01-25
12437,1,0,female,18,Gen_Z,2008-02-01,1,0.1,73.44,36.6,0.825,0.968,Bronze,Nottingham,Nottinghamshire,United Kingdom,GB,Europe,51.6749,-1.047,Europe/London,English,en,LGBTQ+,Narrative,smart_tv,partner,2,2,Visa,1,0,2026-04-18
12438,0,1,male,32,Millennial,1993-10-31,1,0.1,117.32,68.8,0.41,0.812,Bronze,Ealing,Greater London,United Kingdom,GB,Europe,50.7536,1.3702,Europe/London,English,en,LGBTQ+,Narrative,desktop,mobile_app,1,1,Visa,1,0,2026-05-30
12439,0,1,female,36,Gen_X,1990-01-03,68,5.7,944.73,51.6,0.267,0.87,Silver,Portsmouth,Hampshire,United Kingdom,GB,Europe,53.5689,-0.648,Europe/London,Spanish,es,Documentary,Arts & Culture,mobile,web,1,1,Mastercard,1,0,2020-09-25
12440,0,1,female,28,Millennial,1997-11-15,54,4.5,669.12,35.7,0.312,0.977,Silver,Dudley,West Midlands,United Kingdom,GB,Europe,52.558,-2.4185,Europe/London,Portuguese,pt,Kids,Family & Fantasy,smart_tv,web,2,2,Visa,1,0,2021-11-10
12441,0,1,male,25,Gen_Z,2000-07-13,61,5.1,607.99,61.6,0.315,0.823,Bronze,Bristol,City of Bristol,United Kingdom,GB,Europe,52.3389,0.1371,Europe/London,English,en,Foreign Language,Arts & Culture,desktop,smart_tv,3,2,Visa,1,0,2021-04-11
12442,0,1,female,29,Millennial,1996-09-12,31,2.6,548.25,63.8,0.322,0.962,Silver,Portsmouth,Hampshire,United Kingdom,GB,Europe,53.0504,-1.0113,Europe/London,English,en,Mystery,Horror & Suspense,smart_tv,mobile_app,1,1,Visa,1,0,2023-10-24
12443,0,1,female,22,Gen_Z,2003-11-02,53,4.4,732.32,58.9,0.396,0.752,Bronze,Leicester,Leicestershire,United Kingdom,GB,Europe,53.0947,-0.7378,Europe/London,English,en,Politics,Arts & Culture,mobile,mobile_app,3,2,Visa,1,0,2021-12-05
12444,0,1,male,37,Gen_X,1989-03-23,155,12.9,2672.89,30.3,0.211,0.984,Silver,Portsmouth,Hampshire,United Kingdom,GB,Europe,52.6725,-0.3898,Europe/London,English,en,Science Fiction,Action & Spectacle,smart_tv,web,1,1,Debit Card,0,1,2013-06-19
12445,0,1,female,23,Gen_Z,2002-06-24,69,5.8,771.25,121.7,0.322,0.716,Bronze,Sheffield,South Yorkshire,United Kingdom,GB,Europe,52.7691,-0.4875,Europe/London,English,en,Documentary,Arts & Culture,tablet,mobile_app,2,2,JCB,1,0,2020-08-15
12446,0,1,female,31,Millennial,1994-10-14,130,10.8,2164.48,60.5,0.24,0.939,Silver,Ealing,Greater London,United Kingdom,GB,Europe,51.6365,-0.3311,Europe/London,Portuguese,pt,Fantasy,Family & Fantasy,mobile,mobile_app,1,1,American Express,1,0,2015-07-08
12447,0,1,female,62,Boomer,1963-11-13,1,0.1,130.23,25.8,0.425,0.769,Bronze,Nottingham,Nottinghamshire,United Kingdom,GB,Europe,51.917,-1.7081,Europe/London,Spanish,es,Horror,Horror & Suspense,desktop,web,2,2,Visa,1,0,2026-05-30
12448,0,1,female,26,Millennial,1999-08-02,90,7.5,1223.76,33.8,0.334,0.743,Bronze,Bradford,West Yorkshire,United Kingdom,GB,Europe,51.0714,-1.9039,Europe/London,English,en,Anime,Family & Fantasy,mobile,smart_tv,2,2,Visa,1,0,2018-11-23
12449,1,0,female,26,Millennial,1999-06-12,104,8.7,1664.79,50.0,0.911,0.778,Bronze,Portsmouth,Hampshire,United Kingdom,GB,Europe,51.6028,-1.5802,Europe/London,English,en,Adventure,Action & Spectacle,mobile,web,2,2,Mastercard,1,0,2017-09-04
12450,0,1,female,43,Gen_X,1983-04-03,124,10.3,1324.65,40.4,0.243,0.991,Silver,Portsmouth,Hampshire,United Kingdom,GB,Europe,53.6053,-1.3003,Europe/London,Spanish,es,Short Film,Arts & Culture,smart_tv,partner,2,2,American Express,1,0,2016-01-20
12451,0,1,female,29,Millennial,1996-07-29,38,3.2,652.08,127.1,0.394,0.714,Bronze,Nottingham,Nottinghamshire,United Kingdom,GB,Europe,52.5489,-0.9556,Europe/London,English,en,Animation,Family & Fantasy,smart_tv,mobile_app,2,2,Mastercard,1,0,2023-03-04
12452,1,0,female,28,Millennial,1997-06-10,70,5.8,1147.41,108.5,0.926,0.71,Bronze,Sheffield,South Yorkshire,United Kingdom,GB,Europe,53.6256,-1.6348,Europe/London,English,en,Action & Adventure,Action & Spectacle,smart_tv,web,2,2,Visa,1,0,2020-07-16
12453,0,1,male,44,Gen_X,1981-10-07,122,10.2,1419.0,91.6,0.271,0.734,Silver,Sheffield,South Yorkshire,United Kingdom,GB,Europe,52.1775,-1.2593,Europe/London,English,en,History,Arts & Culture,mobile,web,1,1,Visa,1,0,2016-03-14
12454,0,1,female,26,Millennial,1999-12-09,1,0.1,124.12,62.3,0.304,0.97,Bronze,Portsmouth,Hampshire,United Kingdom,GB,Europe,53.2647,-0.099,Europe/London,English,en,LGBTQ+,Narrative,smart_tv,smart_tv,1,1,Debit Card,0,1,2026-04-11
12455,1,0,female,25,Gen_Z,2001-05-19,78,6.5,1266.58,59.9,0.922,0.801,Bronze,Leicester,Leicestershire,United Kingdom,GB,Europe,52.7352,-0.188,Europe/London,English,en,Science Fiction,Action & Spectacle,smart_tv,web,1,1,Visa,1,0,2019-11-14
12456,0,1,female,29,Millennial,1997-03-05,36,3.0,347.41,29.6,0.39,0.983,Silver,Leicester,Leicestershire,United Kingdom,GB,Europe,52.4976,-1.3124,Europe/London,English,en,Anime,Family & Fantasy,smart_tv,smart_tv,1,1,Visa,1,0,2023-05-03
12457,0,1,male,35,Millennial,1991-01-07,158,13.2,2116.67,78.8,0.239,0.863,Silver,Portobello,City of Edinburgh,United Kingdom,GB,Europe,53.2985,-0.7842,Europe/London,English,en,Comedy,Light & Feel-Good,desktop,partner,1,1,American Express,1,0,2013-03-10
12458,0,1,male,31,Millennial,1994-11-08,62,5.2,662.99,44.7,0.334,0.88,Silver,Nottingham,Nottinghamshire,United Kingdom,GB,Europe,51.7671,-0.3764,Europe/London,English,en,Drama,Narrative,smart_tv,web,2,2,Visa,1,0,2021-03-08
12459,0,1,female,34,Millennial,1991-09-19,179,14.9,3439.97,66.5,0.18,0.856,Silver,Edinburgh,City of Edinburgh,United Kingdom,GB,Europe,52.1887,-1.439,Europe/London,English,en,Comedy,Light & Feel-Good,tablet,web,1,1,Mastercard,1,0,2011-06-26
12460,0,1,male,36,Gen_X,1990-04-09,37,3.1,412.82,48.5,0.395,0.706,Bronze,Portsmouth,Hampshire,United Kingdom,GB,Europe,53.0699,-1.2454,Europe/London,English,en,Comedy,Light & Feel-Good,tablet,mobile_app,1,1,Visa,1,0,2023-04-04
12461,0,1,female,39,Gen_X,1986-06-15,144,12.0,1367.22,109.4,0.226,0.797,Silver,Portsmouth,Hampshire,United Kingdom,GB,Europe,52.6667,-0.6447,Europe/London,English,en,Stand-Up Comedy,Light & Feel-Good,mobile,web,2,2,Mastercard,1,0,2014-05-27
12462,0,1,male,35,Millennial,1990-09-21,185,15.4,1935.05,111.1,0.227,0.882,Gold,Nottingham,Nottinghamshire,United Kingdom,GB,Europe,51.7291,-0.8664,Europe/London,English,en,Action,Action & Spectacle,mobile,web,1,1,Mastercard,1,0,2010-12-24
12463,1,0,female,21,Gen_Z,2004-12-14,7,0.6,84.78,72.6,0.917,0.832,Bronze,Edinburgh,City of Edinburgh,United Kingdom,GB,Europe,53.4351,-1.9395,Europe/London,English,en,Indie,Narrative,smart_tv,mobile_app,1,0,Mastercard,1,0,2025-10-23
12464,0,1,female,43,Gen_X,1982-10-22,150,12.5,1326.38,46.1,0.259,0.922,Silver,Sheffield,South Yorkshire,United Kingdom,GB,Europe,52.7154,-1.8379,Europe/London,English,en,History,Arts & Culture,smart_tv,mobile_app,1,1,Visa,1,0,2013-11-04
12465,0,1,male,29,Millennial,1996-12-30,53,4.4,624.49,68.5,0.319,0.932,Silver,Bristol,City of Bristol,United Kingdom,GB,Europe,53.1726,-0.3648,Europe/London,English,en,Documentary,Arts & Culture,mobile,mobile_app,1,1,Visa,1,0,2021-12-10
12466,0,1,female,18,Gen_Z,2008-02-13,3,0.2,139.07,55.6,0.304,0.934,Bronze,Nottingham,Nottinghamshire,United Kingdom,GB,Europe,52.072,0.5934,Europe/London,English,en,Mystery,Horror & Suspense,mobile,smart_tv,1,1,Visa,1,0,2026-02-22
12467,0,1,male,44,Gen_X,1981-09-17,180,15.0,3207.1,25.8,0.19,0.965,Silver,Portsmouth,Hampshire,United Kingdom,GB,Europe,53.2408,-0.6088,Europe/London,English,en,Psychological,Horror & Suspense,mobile,smart_tv,2,2,JCB,1,0,2011-05-24
12468,0,1,male,23,Gen_Z,2002-12-21,42,3.5,423.9,36.1,0.377,0.908,Bronze,Leicester,Leicestershire,United Kingdom,GB,Europe,52.876,-0.3872,Europe/London,English,en,Adventure,Action & Spectacle,smart_tv,mobile_app,1,1,Mastercard,1,0,2022-11-26
12469,0,1,female,23,Gen_Z,2002-09-26,67,5.6,700.61,48.6,0.297,0.993,Silver,Leicester,Leicestershire,United Kingdom,GB,Europe,51.559,-1.0186,Europe/London,English,en,Indie,Narrative,mobile,partner,2,2,Visa,1,0,2020-10-26
12470,0,1,male,26,Millennial,1999-12-12,101,8.4,1088.81,29.7,0.301,0.735,Bronze,Nottingham,Nottinghamshire,United Kingdom,GB,Europe,52.6621,-1.4944,Europe/London,English,en,Foreign Language,Arts & Culture,mobile,mobile_app,1,1,Mastercard,1,0,2017-12-15
12471,0,1,male,24,Gen_Z,2002-05-09,62,5.2,781.29,96.4,0.242,0.946,Silver,Leeds,West Yorkshire,United Kingdom,GB,Europe,52.7273,-0.1889,Europe/London,English,en,Foreign Language,Arts & Culture,smart_tv,web,1,1,Visa,1,0,2021-03-07
12472,0,1,male,42,Gen_X,1983-12-15,144,12.0,1943.93,75.4,0.326,0.742,Silver,Edinburgh,City of Edinburgh,United Kingdom,GB,Europe,52.0181,-1.2178,Europe/London,French,fr,Sci-Fi & Fantasy,Action & Spectacle,mobile,web,1,1,Visa,1,0,2014-05-06
12473,0,1,female,18,Gen_Z,2008-01-12,2,0.2,106.68,42.2,0.392,0.939,Bronze,Edinburgh,City of Edinburgh,United Kingdom,GB,Europe,51.699,-2.6039,Europe/London,English,en,War,Action & Spectacle,desktop,mobile_app,2,2,Debit Card,1,1,2026-03-25
12474,0,1,female,44,Gen_X,1982-02-04,164,13.7,3003.25,46.2,0.279,0.838,Silver,Huddersfield,West Yorkshire,United Kingdom,GB,Europe,52.9786,-1.1949,Europe/London,English,en,Indie,Narrative,smart_tv,smart_tv,1,1,Mastercard,1,0,2012-09-11
12475,0,1,male,38,Gen_X,1988-04-11,52,4.3,966.02,118.2,0.323,0.892,Silver,Leicester,Leicestershire,United Kingdom,GB,Europe,52.3936,-1.9637,Europe/London,Portuguese,pt,Documentary,Arts & Culture,desktop,mobile_app,2,2,Visa,1,0,2022-01-25
12476,1,0,male,40,Gen_X,1985-09-15,121,10.1,1574.58,65.7,0.978,0.825,Bronze,Leith,City of Edinburgh,United Kingdom,GB,Europe,52.2071,-0.297,Europe/London,English,en,Disaster,Action & Spectacle,mobile,web,1,1,PayPal,0,0,2016-04-28
12477,1,0,female,23,Gen_Z,2003-02-19,62,5.2,691.71,146.4,0.745,0.823,Bronze,Bristol,City of Bristol,United Kingdom,GB,Europe,52.3562,-1.151,Europe/London,Portuguese,pt,Kids,Family & Fantasy,mobile,smart_tv,2,2,Mastercard,1,0,2021-03-30
12478,0,1,female,27,Millennial,1998-07-18,95,7.9,1225.84,88.3,0.275,0.919,Silver,Bristol,City of Bristol,United Kingdom,GB,Europe,52.5215,-2.1634,Europe/London,French,fr,Politics,Arts & Culture,smart_tv,web,1,1,Visa,1,0,2018-06-07
12479,0,1,female,44,Gen_X,1982-03-03,156,13.0,2283.31,88.0,0.172,0.84,Silver,Leeds,West Yorkshire,United Kingdom,GB,Europe,52.8554,-2.1785,Europe/London,French,fr,History,Arts & Culture,mobile,mobile_app,1,1,Debit Card,0,1,2013-05-30
12480,0,1,female,34,Millennial,1991-09-05,19,1.6,370.57,42.6,0.383,0.729,Bronze,Nottingham,Nottinghamshire,United Kingdom,GB,Europe,51.6038,-2.0137,Europe/London,Spanish,es,Kids,Family & Fantasy,smart_tv,web,2,2,PayPal,0,1,2024-10-08
12481,1,0,male,33,Millennial,1992-12-15,110,9.2,1804.77,39.2,0.787,0.852,Bronze,Portsmouth,Hampshire,United Kingdom,GB,Europe,52.2153,-1.4563,Europe/London,French,fr,Action & Adventure,Action & Spectacle,desktop,smart_tv,1,1,Mastercard,1,0,2017-03-25
12482,0,1,female,32,Millennial,1993-07-23,173,14.4,1649.28,100.2,0.187,0.812,Silver,Manchester,Greater Manchester,United Kingdom,GB,Europe,53.4798,-2.9668,Europe/London,English,en,LGBTQ+,Narrative,desktop,mobile_app,1,1,Mastercard,1,0,2011-12-02
12483,1,0,male,37,Gen_X,1988-12-18,97,8.1,863.98,29.3,0.942,0.976,Bronze,Leeds,West Yorkshire,United Kingdom,GB,Europe,53.1599,-0.5071,Europe/London,French,fr,Stand-Up Comedy,Light & Feel-Good,mobile,web,1,1,PayPal,0,0,2018-04-07
12484,0,1,female,30,Millennial,1995-11-10,144,12.0,1792.25,93.8,0.187,0.911,Silver,Edinburgh,City of Edinburgh,United Kingdom,GB,Europe,52.2164,-1.557,Europe/London,English,en,Documentary,Arts & Culture,smart_tv,partner,2,1,Visa,1,0,2014-05-08
12485,0,1,male,22,Gen_Z,2004-01-07,24,2.0,254.09,42.1,0.404,0.787,Bronze,Portsmouth,Hampshire,United Kingdom,GB,Europe,51.892,-1.4224,Europe/London,English,en,Kids,Family & Fantasy,mobile,smart_tv,1,1,Mastercard,1,0,2024-05-21
12486,1,0,male,33,Millennial,1992-12-13,46,3.8,850.88,71.5,0.76,0.859,Bronze,Leicester,Leicestershire,United Kingdom,GB,Europe,51.2353,-1.942,Europe/London,English,en,Romance,Light & Feel-Good,smart_tv,web,1,0,American Express,1,0,2022-07-14
12487,0,1,male,24,Gen_Z,2001-12-31,74,6.2,1162.43,55.5,0.258,0.895,Silver,Portsmouth,Hampshire,United Kingdom,GB,Europe,53.0436,-0.9329,Europe/London,English,en,Comedy,Light & Feel-Good,smart_tv,smart_tv,3,3,American Express,1,1,2020-03-29
12488,0,1,male,18,Gen_Z,2008-04-13,1,0.1,145.92,94.1,0.339,0.797,Bronze,Sheffield,South Yorkshire,United Kingdom,GB,Europe,53.6629,-1.4137,Europe/London,English,en,Sports,Action & Spectacle,tablet,partner,2,2,Visa,1,0,2026-05-16
12489,0,1,female,25,Gen_Z,2001-03-30,76,6.3,1367.98,98.2,0.288,0.996,Silver,Sheffield,South Yorkshire,United Kingdom,GB,Europe,52.0663,-1.5006,Europe/London,English,en,Superhero,Action & Spectacle,desktop,partner,1,1,PayPal,0,0,2020-01-08
12490,0,1,male,41,Gen_X,1984-07-22,1,0.1,103.96,76.4,0.386,0.845,Bronze,Bristol,City of Bristol,United Kingdom,GB,Europe,52.1002,-1.7023,Europe/London,English,en,Indie,Narrative,desktop,web,2,2,American Express,1,0,2026-05-30
12491,0,1,male,24,Gen_Z,2001-12-19,32,2.7,369.78,78.3,0.306,0.973,Silver,Leith,City of Edinburgh,United Kingdom,GB,Europe,52.5723,-1.151,Europe/London,English,en,Action,Action & Spectacle,desktop,smart_tv,1,1,American Express,1,0,2023-09-13
12492,0,1,female,39,Gen_X,1986-08-02,171,14.2,2094.48,87.3,0.188,0.898,Gold,Coventry,West Midlands,United Kingdom,GB,Europe,52.0783,-0.8895,Europe/London,English,en,Action & Adventure,Action & Spectacle,mobile,web,1,1,Mastercard,1,0,2012-02-29
12493,0,1,male,33,Millennial,1993-04-30,74,6.2,630.35,61.6,0.281,0.991,Silver,Bristol,City of Bristol,United Kingdom,GB,Europe,53.8728,-0.241,Europe/London,English,en,Horror,Horror & Suspense,mobile,mobile_app,1,1,Debit Card,0,1,2020-03-23
12494,1,0,female,47,Gen_X,1978-11-26,22,1.8,429.45,56.0,0.973,0.8,Bronze,Portobello,City of Edinburgh,United Kingdom,GB,Europe,52.802,-0.5649,Europe/London,English,en,Drama,Narrative,mobile,partner,1,1,Mastercard,1,0,2024-07-18
12495,0,1,male,26,Millennial,2000-02-25,86,7.2,886.16,83.5,0.232,0.972,Silver,Nottingham,Nottinghamshire,United Kingdom,GB,Europe,53.8406,-0.566,Europe/London,English,en,Cult Classic,Arts & Culture,mobile,web,1,1,Visa,1,0,2019-03-19
12496,0,1,male,51,Boomer,1975-05-30,173,14.4,2427.66,48.8,0.191,0.911,Silver,Nottingham,Nottinghamshire,United Kingdom,GB,Europe,51.8874,-0.8605,Europe/London,Portuguese,pt,Fantasy,Family & Fantasy,mobile,web,1,0,Visa,1,0,2011-12-31
12497,0,1,male,30,Millennial,1996-04-28,132,11.0,1611.63,33.1,0.274,0.866,Silver,Leicester,Leicestershire,United Kingdom,GB,Europe,52.8565,-1.9701,Europe/London,English,en,Romance,Light & Feel-Good,mobile,smart_tv,1,1,Mastercard,1,0,2015-05-18
12498,0,1,female,27,Millennial,1998-12-07,25,2.1,298.7,62.2,0.356,0.811,Bronze,Portsmouth,Hampshire,United Kingdom,GB,Europe,52.1276,-0.294,Europe/London,Portuguese,pt,History,Arts & Culture,smart_tv,partner,2,2,American Express,1,0,2024-04-27
12499,0,1,male,22,Gen_Z,2004-05-18,40,3.3,353.04,63.9,0.363,0.945,Silver,Nottingham,Nottinghamshire,United Kingdom,GB,Europe,50.8967,-2.1746,Europe/London,English,en,Mystery,Horror & Suspense,smart_tv,smart_tv,1,1,Visa,1,0,2023-01-19
12500,0,1,male,49,Gen_X,1977-06-01,134,11.2,1424.4,44.3,0.224,0.947,Silver,Leicester,Leicestershire,United Kingdom,GB,Europe,52.2144,-0.8914,Europe/London,Portuguese,pt,Sports,Action & Spectacle,desktop,web,1,1,Debit Card,0,1,2015-03-22
