ContentKey,TalentKey,AllocationFactor,CastOrder
7409,3805,0.1666,2
7409,2310,0.1158,3
7409,7434,0.0415,4
7409,6246,0.0019,5
7410,8154,0.2891,1
7410,6923,0.2031,2
7410,1647,0.1671,3
7410,10970,0.1345,4
7410,4527,0.0845,5
7410,4982,0.0638,6
7410,2588,0.0578,7
7411,5943,0.5764,1
7411,2065,0.2366,2
7411,4148,0.187,3
7412,3218,0.38,1
7412,6560,0.2522,2
7412,6380,0.2099,3
7412,9208,0.0828,4
7412,9692,0.0652,5
7412,6518,0.0099,6
7413,10574,0.8327,1
7413,13988,0.1225,2
7413,7688,0.0448,3
7414,12748,0.3841,1
7414,1822,0.315,2
7414,11692,0.1593,3
7414,16413,0.0721,4
7414,6173,0.0696,5
7415,9092,0.7502,1
7415,4220,0.1419,2
7415,2576,0.1079,3
7416,7784,0.3642,1
7416,2153,0.3338,2
7416,6501,0.2335,3
7416,11006,0.0685,4
7417,5582,0.3496,1
7417,3047,0.2639,2
7417,4479,0.2206,3
7417,9908,0.1163,4
7417,8772,0.0496,5
7418,7984,0.5953,1
7418,10003,0.1457,2
7418,1813,0.1155,3
7418,2678,0.0542,4
7418,4878,0.0461,5
7418,9029,0.0324,6
7418,11072,0.0109,7
7419,7310,0.5937,1
7419,3725,0.3428,2
7419,5631,0.0635,3
7420,11999,0.4129,1
7420,17047,0.3832,2
7420,2311,0.1314,3
7420,2208,0.0444,4
7420,14774,0.028,5
7421,7455,0.5705,1
7421,6961,0.3459,2
7421,10944,0.0836,3
7422,4398,0.4193,1
7422,8947,0.3383,2
7422,5160,0.139,3
7422,7872,0.0888,4
7422,5576,0.0125,5
7422,2195,0.0022,6
7423,3705,0.8027,1
7423,5956,0.1444,2
7423,2924,0.0403,3
7423,6147,0.0109,4
7423,9860,0.0018,5
7424,2750,0.882,1
7424,7114,0.0812,2
7424,7478,0.0233,3
7424,16504,0.0094,4
7424,8251,0.0041,5
7425,12347,1.0,1
7426,10770,0.4957,1
7426,10630,0.464,2
7426,5980,0.0402,3
7427,6807,0.376,1
7427,9375,0.2113,2
7427,9859,0.1542,3
7427,4921,0.1412,4
7427,8364,0.078,5
7427,2582,0.0394,6
7428,6182,0.3839,1
7428,8043,0.3563,2
7428,7517,0.1027,3
7428,4009,0.0733,4
7428,3118,0.0364,5
7428,6444,0.0293,6
7428,3285,0.018,7
7429,14058,0.3858,1
7429,3125,0.2299,2
7429,11259,0.2114,3
7429,6936,0.0764,4
7429,7426,0.0594,5
7429,11706,0.0205,6
7429,4251,0.0164,7
7430,12057,0.3128,1
7430,5626,0.2636,2
7430,14040,0.2002,3
7430,13241,0.0766,4
7430,9355,0.0739,5
7430,12096,0.0592,6
7430,9083,0.0137,7
7431,5981,0.4139,1
7431,9000,0.3245,2
7431,8021,0.1563,3
7431,9808,0.1053,4
7432,1663,0.4816,1
7432,15435,0.2031,2
7432,1855,0.1854,3
7432,2548,0.0901,4
7432,2300,0.0398,5
7433,8277,0.5068,1
7433,7247,0.4807,2
7433,7022,0.0124,3
7433,5528,0.0,4
7434,10210,0.5053,1
7434,7105,0.275,2
7434,6678,0.2197,3
7435,14288,0.6044,1
7435,4471,0.3266,2
7435,15805,0.069,3
7436,1792,0.3024,1
7436,17416,0.2722,2
7436,17063,0.2024,3
7436,16369,0.184,4
7436,9867,0.0351,5
7436,7130,0.0039,6
7437,1875,0.6106,1
7437,13830,0.1785,2
7437,7129,0.0882,3
7437,2869,0.051,4
7437,7269,0.0376,5
7437,16361,0.0341,6
7438,3780,0.3413,1
7438,8880,0.2856,2
7438,8578,0.239,3
7438,14996,0.1227,4
7438,5638,0.0115,5
7439,13015,0.4195,1
7439,7184,0.3182,2
7439,15503,0.2227,3
7439,15724,0.0395,4
7440,4978,0.4733,1
7440,4795,0.2643,2
7440,5220,0.102,3
7440,16170,0.0964,4
7440,8295,0.064,5
7441,14728,0.6857,1
7441,4000,0.2094,2
7441,14054,0.0667,3
7441,4876,0.0381,4
7442,9613,0.4276,1
7442,10830,0.4174,2
7442,7413,0.0843,3
7442,7976,0.0409,4
7442,1726,0.0299,5
7443,5408,0.6642,1
7443,7671,0.1877,2
7443,11855,0.1481,3
7444,2651,0.3203,1
7444,4896,0.2366,2
7444,7082,0.2204,3
7444,4148,0.1339,4
7444,4923,0.0526,5
7444,9654,0.0362,6
7445,10222,0.3977,1
7445,6352,0.324,2
7445,5715,0.2783,3
7446,7638,0.7394,1
7446,7689,0.1269,2
7446,2891,0.1003,3
7446,9225,0.0335,4
7447,16245,0.7471,1
7447,10739,0.0972,2
7447,3852,0.0699,3
7447,17554,0.0556,4
7447,6692,0.0303,5
7448,15761,0.4792,1
7448,3611,0.3161,2
7448,13154,0.1101,3
7448,6540,0.0945,4
7449,10448,0.4876,1
7449,13725,0.201,2
7449,13516,0.1607,3
7449,4510,0.0826,4
7449,13981,0.0569,5
7449,1903,0.0112,6
7450,11990,0.3855,1
7450,6440,0.3819,2
7450,7739,0.1229,3
7450,16637,0.0689,4
7450,12881,0.0247,5
7450,7146,0.0162,6
7451,3607,0.4035,1
7451,15251,0.2753,2
7451,14606,0.1392,3
7451,8567,0.1024,4
7451,12350,0.0452,5
7451,2750,0.0344,6
7452,9972,0.5349,1
7452,1637,0.2583,2
7452,3406,0.0933,3
7452,10120,0.0438,4
7452,10018,0.043,5
7452,4078,0.0136,6
7452,9818,0.013,7
7453,3791,0.6298,1
7453,5506,0.3532,2
7453,3763,0.017,3
7454,3999,0.4593,1
7454,11277,0.3029,2
7454,14692,0.1189,3
7454,15918,0.086,4
7454,12818,0.027,5
7454,12624,0.006,6
7455,4249,0.5108,1
7455,3826,0.2372,2
7455,2852,0.1013,3
7455,9269,0.0763,4
7455,6117,0.0451,5
7455,4240,0.0293,6
7456,13670,0.4695,1
7456,9657,0.4387,2
7456,3823,0.0918,3
7457,10424,0.509,1
7457,9316,0.4319,2
7457,9378,0.0205,3
7457,4204,0.0144,4
7457,9863,0.0137,5
7457,6212,0.0107,6
7458,8193,0.3516,1
7458,8676,0.2553,2
7458,2813,0.203,3
7458,3098,0.1202,4
7458,11310,0.0699,5
7459,4817,0.5767,1
7459,14272,0.1908,2
7459,11508,0.1483,3
7459,5624,0.0559,4
7459,7222,0.0149,5
7459,5555,0.0134,6
7460,3969,0.7128,1
7460,8562,0.2743,2
7460,5623,0.0094,3
7460,6172,0.0035,4
7461,4425,0.3776,1
7461,6479,0.224,2
7461,16443,0.1745,3
7461,2804,0.1532,4
7461,2677,0.0707,5
7462,5954,0.5592,1
7462,10895,0.269,2
7462,10347,0.1079,3
7462,15810,0.036,4
7462,16092,0.028,5
7463,3173,0.6198,1
7463,5397,0.2203,2
7463,5245,0.1599,3
7464,7774,0.5111,1
7464,5185,0.2272,2
7464,6905,0.1387,3
7464,7254,0.1163,4
7464,7084,0.0067,5
7465,2295,0.6236,1
7465,5621,0.1436,2
7465,4034,0.1111,3
7465,17127,0.0751,4
7465,9111,0.0465,5
7466,3417,0.4588,1
7466,8859,0.4105,2
7466,10380,0.1162,3
7466,3667,0.0145,4
7467,17289,0.4563,1
7467,5998,0.1954,2
7467,3478,0.1208,3
7467,2818,0.0954,4
7467,14815,0.0681,5
7467,11060,0.0607,6
7467,1685,0.0033,7
7468,5164,0.6848,1
7468,15156,0.2262,2
7468,10600,0.089,3
7469,5828,0.5643,1
7469,2875,0.2077,2
7469,8399,0.156,3
7469,3159,0.0721,4
7470,6196,0.2657,1
7470,1866,0.2375,2
7470,8452,0.2023,3
7470,7879,0.184,4
7470,10060,0.0838,5
7470,4622,0.0172,6
7470,4988,0.0095,7
7471,1751,0.3842,1
7471,7404,0.1937,2
7471,5186,0.1627,3
7471,7978,0.1035,4
7471,3883,0.0729,5
7471,3825,0.0591,6
7471,9380,0.0239,7
7472,8909,0.5095,1
7472,7390,0.245,2
7472,15637,0.0998,3
7472,2239,0.0808,4
7472,16388,0.0648,5
7473,4483,1.0,1
7474,4226,0.5319,1
7474,9472,0.3866,2
7474,2989,0.0673,3
7474,6769,0.0136,4
7474,10574,0.0008,5
7475,10383,0.2639,1
7475,10231,0.226,2
7475,7086,0.2015,3
7475,10889,0.1527,4
7475,10979,0.106,5
7475,15776,0.0499,6
7476,2925,0.4433,1
7476,9585,0.3455,2
7476,2772,0.2112,3
7477,1662,0.297,1
7477,11060,0.1969,2
7477,17433,0.1921,3
7477,4456,0.1083,4
7477,4144,0.1035,5
7477,17452,0.1022,6
7478,10712,0.4775,1
7478,5565,0.3921,2
7478,5800,0.0979,3
7478,4948,0.0326,4
7479,5826,0.6997,1
7479,10465,0.2966,2
7479,13816,0.0037,3
7480,6778,0.4969,1
7480,12990,0.2566,2
7480,1714,0.172,3
7480,12060,0.0562,4
7480,9300,0.0157,5
7480,15440,0.0027,6
7481,9123,0.4323,1
7481,5738,0.2165,2
7481,9638,0.1803,3
7481,4311,0.093,4
7481,3036,0.0744,5
7481,3829,0.0036,6
7482,12795,0.5199,1
7482,2175,0.3496,2
7482,3254,0.1305,3
7483,3900,0.8229,1
7483,5388,0.1771,2
7484,9527,0.8486,1
7484,7102,0.1266,2
7484,8330,0.0248,3
7485,2966,1.0,1
7486,11125,0.2785,1
7486,9861,0.25,2
7486,9389,0.2057,3
7486,8757,0.201,4
7486,6419,0.0491,5
7486,6562,0.0156,6
7487,3099,0.5826,1
7487,3196,0.2517,2
7487,2057,0.0872,3
7487,1867,0.0579,4
7487,5861,0.0098,5
7487,10713,0.0067,6
7487,9382,0.0041,7
7488,5084,0.5066,1
7488,9876,0.4362,2
7488,9399,0.0465,3
7488,8066,0.0106,4
7489,5566,0.7775,1
7489,9100,0.2225,2
7490,17092,0.6511,1
7490,13610,0.2806,2
7490,12185,0.0371,3
7490,10256,0.031,4
7490,13723,0.0002,5
7491,12290,0.4152,1
7491,7277,0.2218,2
7491,1817,0.1765,3
7491,9753,0.1694,4
7491,7175,0.0171,5
7492,5150,0.3787,1
7492,3314,0.2035,2
7492,10419,0.1441,3
7492,3887,0.1135,4
7492,5932,0.0938,5
7492,9800,0.0664,6
7493,3834,0.559,1
7493,12855,0.2918,2
7493,2975,0.1378,3
7493,5190,0.0115,4
7494,6508,0.901,1
7494,3095,0.0528,2
7494,10137,0.0463,3
7495,4481,0.3678,1
7495,3692,0.3143,2
7495,1889,0.3076,3
7495,6070,0.0103,4
7496,5478,0.6279,1
7496,6272,0.1414,2
7496,9945,0.0767,3
7496,14227,0.0662,4
7496,7972,0.0625,5
7496,3177,0.0253,6
7497,9823,0.3019,1
7497,10577,0.2664,2
7497,4655,0.2295,3
7497,9443,0.0864,4
7497,5338,0.0447,5
7497,5591,0.0366,6
7497,10226,0.0346,7
7498,10420,0.4831,1
7498,14606,0.4012,2
7498,15389,0.1157,3
7499,4582,0.6922,1
7499,2127,0.2124,2
7499,13777,0.0953,3
7500,4344,0.5348,1
7500,3738,0.3998,2
7500,10332,0.0654,3
7501,4412,0.4496,1
7501,1722,0.3329,2
7501,13954,0.1714,3
7501,6263,0.0338,4
7501,2030,0.011,5
7501,4454,0.0012,6
7502,2457,0.6992,1
7502,5026,0.152,2
7502,7427,0.1403,3
7502,6739,0.0071,4
7502,9408,0.0014,5
7503,17135,0.4777,1
7503,5720,0.3889,2
7503,7688,0.1335,3
7504,7122,0.6389,1
7504,5601,0.2663,2
7504,13825,0.0948,3
7505,9891,0.7858,1
7505,4015,0.1778,2
7505,3700,0.0364,3
7506,12791,0.6035,1
7506,1696,0.3104,2
7506,1666,0.0861,3
7507,7902,0.3201,1
7507,6009,0.2895,2
7507,3257,0.2022,3
7507,7060,0.0842,4
7507,9994,0.0514,5
7507,8109,0.0495,6
7507,8793,0.003,7
7508,1761,0.5306,1
7508,10352,0.2158,2
7508,11283,0.1518,3
7508,3625,0.0488,4
7508,8622,0.0327,5
7508,1666,0.0202,6
7509,15671,0.7442,1
7509,13117,0.1873,2
7509,7724,0.0685,3
7510,5970,0.4197,1
7510,11318,0.3015,2
7510,2615,0.1669,3
7510,6616,0.1118,4
7511,8998,0.4457,1
7511,6287,0.3407,2
7511,5995,0.1794,3
7511,6451,0.0343,4
7512,4289,0.6457,1
7512,17503,0.1826,2
7512,8340,0.0812,3
7512,10147,0.0789,4
7512,2822,0.0116,5
7513,10381,0.4324,1
7513,14799,0.3677,2
7513,6906,0.2,3
7514,3111,0.3512,1
7514,6911,0.2827,2
7514,8739,0.2323,3
7514,9386,0.1016,4
7514,6008,0.0204,5
7514,6741,0.0117,6
7515,4095,0.3866,1
7515,5231,0.3129,2
7515,10814,0.1898,3
7515,2343,0.0902,4
7515,5474,0.0204,5
7516,8789,0.2833,1
7516,16666,0.2289,2
7516,6707,0.2125,3
7516,10651,0.1321,4
7516,5475,0.0582,5
7516,2290,0.0442,6
7516,13440,0.0408,7
7517,14352,0.5772,1
7517,5885,0.3635,2
7517,9221,0.0593,3
7518,1981,0.3969,1
7518,13955,0.231,2
7518,3540,0.1991,3
7518,5541,0.1319,4
7518,5783,0.0394,5
7518,6455,0.0017,6
7519,5312,0.474,1
7519,5711,0.2697,2
7519,9181,0.1155,3
7519,4698,0.0767,4
7519,2798,0.0641,5
7520,13542,0.8471,1
7520,4636,0.058,2
7520,3897,0.049,3
7520,14171,0.0459,4
7521,4051,0.7883,1
7521,5189,0.1738,2
7521,5211,0.0379,3
7522,3293,0.3976,1
7522,6117,0.3628,2
7522,1867,0.1892,3
7522,7444,0.0376,4
7522,3957,0.0128,5
7523,3253,0.4822,1
7523,3353,0.4716,2
7523,4237,0.0462,3
7524,8952,0.4356,1
7524,3712,0.2498,2
7524,6723,0.1423,3
7524,8880,0.0962,4
7524,5555,0.0409,5
7524,7322,0.0351,6
7525,8379,0.297,1
7525,2128,0.2656,2
7525,8644,0.252,3
7525,4694,0.0983,4
7525,1677,0.0725,5
7525,4592,0.0141,6
7525,11033,0.0005,7
7526,11007,0.7566,1
7526,7725,0.2379,2
7526,14087,0.0054,3
7527,9152,0.4304,1
7527,6806,0.2459,2
7527,5769,0.1538,3
7527,8096,0.132,4
7527,8610,0.0379,5
7528,5817,0.4018,1
7528,3408,0.3978,2
7528,17356,0.1265,3
7528,16525,0.0667,4
7528,6069,0.0072,5
7529,15094,0.4101,1
7529,10024,0.308,2
7529,14674,0.149,3
7529,10198,0.1103,4
7529,17610,0.0226,5
7530,10793,0.4746,1
7530,9790,0.3019,2
7530,3379,0.1612,3
7530,17191,0.0623,4
7531,5191,0.4612,1
7531,3729,0.2643,2
7531,6695,0.1518,3
7531,7637,0.0943,4
7531,13475,0.0155,5
7531,9619,0.007,6
7531,14442,0.0059,7
7532,8675,0.4017,1
7532,8140,0.3663,2
7532,1802,0.2321,3
7533,12246,0.4482,1
7533,4978,0.2916,2
7533,6909,0.2601,3
7534,8772,0.7443,1
7534,2485,0.1106,2
7534,10240,0.0694,3
7534,3859,0.0623,4
7534,5683,0.0075,5
7534,9042,0.0059,6
7535,4950,0.6137,1
7535,1878,0.21,2
7535,5329,0.1007,3
7535,11210,0.0667,4
7535,7708,0.0089,5
7536,17188,0.6905,1
7536,6753,0.1714,2
7536,12888,0.1344,3
7536,2184,0.0038,4
7537,11230,0.7662,1
7537,5426,0.1848,2
7537,5299,0.0491,3
7538,7044,0.5285,1
7538,10123,0.2253,2
7538,3620,0.1215,3
7538,16931,0.0785,4
7538,15504,0.0345,5
7538,10591,0.0062,6
7538,5851,0.0055,7
7539,10800,0.8341,1
7539,13333,0.1299,2
7539,13007,0.036,3
7540,14632,0.8463,1
7540,9354,0.1248,2
7540,9777,0.0282,3
7540,11652,0.0007,4
7541,9871,0.3523,1
7541,4187,0.1838,2
7541,6615,0.1771,3
7541,3413,0.1716,4
7541,5853,0.112,5
7541,7212,0.0032,6
7542,7908,0.6965,1
7542,12730,0.152,2
7542,11612,0.0821,3
7542,10448,0.0587,4
7542,8287,0.0106,5
7543,13347,0.5481,1
7543,9826,0.321,2
7543,14403,0.0915,3
7543,16931,0.0394,4
7544,13146,0.5601,1
7544,5638,0.3431,2
7544,6356,0.0753,3
7544,7017,0.0215,4
7545,9905,0.5109,1
7545,4411,0.4149,2
7545,10252,0.0742,3
7546,9476,0.5649,1
7546,2955,0.231,2
7546,10087,0.2041,3
7547,14935,0.6673,1
7547,7787,0.1167,2
7547,6680,0.0971,3
7547,10086,0.076,4
7547,10531,0.0429,5
7548,2929,0.3867,1
7548,8078,0.2523,2
7548,5734,0.2132,3
7548,8141,0.0892,4
7548,5782,0.0586,5
7549,4562,0.5338,1
7549,4335,0.24,2
7549,10472,0.1158,3
7549,7233,0.0985,4
7549,6760,0.0119,5
7550,5401,0.5914,1
7550,4978,0.2276,2
7550,10350,0.1253,3
7550,12246,0.0557,4
7551,4185,0.7391,1
7551,4601,0.15,2
7551,4392,0.0794,3
7551,9341,0.0315,4
7552,10653,0.9395,1
7552,6292,0.0605,2
7553,8913,0.4585,1
7553,10503,0.1294,2
7553,2667,0.1123,3
7553,10955,0.1111,4
7553,13492,0.0787,5
7553,10105,0.0763,6
7553,2609,0.0338,7
7554,5980,0.5216,1
7554,9099,0.3604,2
7554,11031,0.0664,3
7554,4225,0.0516,4
7555,5877,0.3603,1
7555,7485,0.3438,2
7555,4349,0.2941,3
7555,3186,0.0019,4
7556,16918,0.3494,1
7556,13221,0.3144,2
7556,16975,0.1782,3
7556,17024,0.0868,4
7556,11757,0.0374,5
7556,2640,0.0216,6
7556,9980,0.0121,7
7557,4541,0.5587,1
7557,4583,0.2037,2
7557,13099,0.124,3
7557,14012,0.0662,4
7557,10876,0.0296,5
7557,13251,0.0178,6
7558,4834,0.5085,1
7558,3833,0.4283,2
7558,13236,0.0327,3
7558,5631,0.0306,4
7559,17450,0.2905,1
7559,9044,0.2171,2
7559,17074,0.1776,3
7559,17527,0.1068,4
7559,2889,0.1011,5
7559,6190,0.0989,6
7559,5594,0.0081,7
7560,15941,1.0,1
7561,9772,0.3866,1
7561,3805,0.3042,2
7561,10035,0.1548,3
7561,3293,0.0607,4
7561,12544,0.0548,5
7561,12533,0.0283,6
7561,16474,0.0105,7
7562,9082,0.375,1
7562,10711,0.2312,2
7562,7822,0.1693,3
7562,3463,0.0985,4
7562,10770,0.0829,5
7562,2476,0.0431,6
7563,15738,0.6407,1
7563,9521,0.1932,2
7563,3876,0.122,3
7563,17571,0.0441,4
7564,4908,0.5063,1
7564,7261,0.19,2
7564,4758,0.1547,3
7564,7687,0.0778,4
7564,6787,0.0712,5
7565,17173,0.249,1
7565,6808,0.2438,2
7565,4040,0.2155,3
7565,8667,0.1573,4
7565,11384,0.088,5
7565,14249,0.0391,6
7565,2314,0.0073,7
7566,15189,0.3195,1
7566,5378,0.2538,2
7566,9826,0.2182,3
7566,6266,0.0897,4
7566,4967,0.0813,5
7566,17391,0.0376,6
7567,3102,0.6912,1
7567,10178,0.1685,2
7567,2601,0.1224,3
7567,8390,0.0168,4
7567,2349,0.0011,5
7568,3463,0.3662,1
7568,2620,0.2759,2
7568,7741,0.2476,3
7568,4352,0.1103,4
7569,7531,1.0,1
7570,10449,0.5414,1
7570,9744,0.2401,2
7570,7985,0.2185,3
7571,8348,0.4706,1
7571,15423,0.359,2
7571,16083,0.1274,3
7571,5047,0.034,4
7571,4010,0.0089,5
7572,2639,0.9709,1
7572,13423,0.0291,2
7573,11219,0.4767,1
7573,5450,0.4086,2
7573,9601,0.0513,3
7573,10677,0.0358,4
7573,2588,0.0168,5
7573,7423,0.0108,6
7574,3293,0.4014,1
7574,2921,0.397,2
7574,3421,0.1263,3
7574,14514,0.0371,4
7574,9598,0.034,5
7574,11279,0.0037,6
7574,8742,0.0005,7
7575,5029,0.3333,1
7575,6096,0.2854,2
7575,1959,0.1499,3
7575,10435,0.1333,4
7575,7518,0.0515,5
7575,11172,0.0467,6
7576,17598,0.4483,1
7576,5519,0.3626,2
7576,7926,0.0733,3
7576,2147,0.0684,4
7576,7695,0.0293,5
7576,4439,0.0158,6
7576,14643,0.0022,7
7577,7014,0.4596,1
7577,5187,0.3049,2
7577,8867,0.146,3
7577,1723,0.0571,4
7577,10297,0.0324,5
7578,5976,0.5142,1
7578,4448,0.2008,2
7578,3806,0.1559,3
7578,5382,0.0879,4
7578,9852,0.0413,5
7579,9914,0.2788,1
7579,12192,0.2571,2
7579,11907,0.2291,3
7579,2202,0.1356,4
7579,9283,0.0995,5
7580,8028,0.4964,1
7580,4883,0.381,2
7580,2459,0.1225,3
7581,3393,0.5327,1
7581,2745,0.2759,2
7581,3687,0.1661,3
7581,7960,0.0253,4
7582,8695,0.7971,1
7582,11165,0.1627,2
7582,9494,0.0401,3
7583,9325,0.3777,1
7583,3707,0.3398,2
7583,10814,0.0672,3
7583,10837,0.0666,4
7583,4292,0.0652,5
7583,9570,0.0471,6
7583,9553,0.0363,7
7584,2697,0.385,1
7584,6634,0.3537,2
7584,7485,0.1453,3
7584,3489,0.0751,4
7584,4483,0.0403,5
7584,6664,0.0004,6
7584,1806,0.0003,7
7585,3265,0.5014,1
7585,3433,0.2546,2
7585,8304,0.1647,3
7585,4839,0.0494,4
7585,10360,0.0255,5
7585,10352,0.0045,6
7586,2705,0.4939,1
7586,1961,0.3221,2
7586,8539,0.0835,3
7586,8301,0.0655,4
7586,5183,0.035,5
7587,7975,0.4828,1
7587,4240,0.4247,2
7587,6826,0.0521,3
7587,14876,0.0404,4
7588,6031,0.9032,1
7588,7345,0.0834,2
7588,2284,0.0134,3
7589,4480,0.5938,1
7589,7711,0.1705,2
7589,4841,0.1668,3
7589,10017,0.0533,4
7589,3292,0.0157,5
7590,9089,0.3156,1
7590,3765,0.3155,2
7590,3128,0.1755,3
7590,4014,0.0633,4
7590,9264,0.0534,5
7590,10725,0.0406,6
7590,8696,0.0361,7
7591,12290,0.7527,1
7591,16559,0.1536,2
7591,15607,0.0672,3
7591,12911,0.014,4
7591,4850,0.0125,5
7592,5464,0.4656,1
7592,6441,0.3214,2
7592,6779,0.1041,3
7592,5626,0.0634,4
7592,9654,0.0407,5
7592,17149,0.0049,6
7593,5841,0.5243,1
7593,9996,0.2898,2
7593,13826,0.1084,3
7593,5971,0.0775,4
7594,17105,0.72,1
7594,4900,0.1404,2
7594,15714,0.1226,3
7594,4316,0.017,4
7595,8096,0.3546,1
7595,6860,0.3449,2
7595,8797,0.2683,3
7595,5510,0.0232,4
7595,4749,0.0091,5
7596,5895,0.7527,1
7596,8248,0.2177,2
7596,3620,0.0173,3
7596,16361,0.0123,4
7597,6887,0.5343,1
7597,10837,0.2421,2
7597,8569,0.2235,3
7598,7084,0.5878,1
7598,6468,0.3983,2
7598,4168,0.0108,3
7598,6331,0.0031,4
7599,7376,0.5444,1
7599,2411,0.2487,2
7599,5521,0.2068,3
7600,3271,0.6649,1
7600,2079,0.2462,2
7600,11095,0.0589,3
7600,15079,0.03,4
7601,16666,0.4234,1
7601,14463,0.3478,2
7601,14975,0.2288,3
7602,8523,0.539,1
7602,9092,0.3352,2
7602,10241,0.0711,3
7602,2592,0.0547,4
7603,12330,0.5213,1
7603,6911,0.2361,2
7603,5479,0.161,3
7603,11950,0.0404,4
7603,11476,0.0352,5
7603,16645,0.0061,6
7604,5626,0.5406,1
7604,5312,0.2928,2
7604,16383,0.1053,3
7604,10370,0.0612,4
7605,1748,0.3231,1
7605,2086,0.2929,2
7605,8953,0.2212,3
7605,7358,0.1169,4
7605,8178,0.0459,5
7606,2769,0.3887,1
7606,4728,0.321,2
7606,10552,0.1994,3
7606,13304,0.0571,4
7606,5075,0.023,5
7606,7392,0.0107,6
7606,14438,0.0002,7
7607,4864,0.5997,1
7607,1639,0.2895,2
7607,3847,0.0895,3
7607,2336,0.0189,4
7607,5734,0.0016,5
7607,7878,0.0005,6
7607,2080,0.0003,7
7608,6283,0.6264,1
7608,3136,0.3559,2
7608,7366,0.0178,3
7609,14546,0.5282,1
7609,8921,0.3902,2
7609,14463,0.0367,3
7609,5515,0.0307,4
7609,16735,0.0141,5
7610,2663,0.3094,1
7610,2002,0.2476,2
7610,4063,0.1487,3
7610,4102,0.1147,4
7610,3790,0.1085,5
7610,12164,0.0711,6
7611,4526,0.3475,1
7611,6359,0.2665,2
7611,3308,0.1619,3
7611,7692,0.116,4
7611,10127,0.0807,5
7611,9534,0.0137,6
7611,11686,0.0136,7
7612,8049,0.7182,1
7612,3628,0.2208,2
7612,3351,0.061,3
7613,5472,0.5764,1
7613,3013,0.3478,2
7613,8339,0.037,3
7613,8178,0.032,4
7613,10003,0.0067,5
7614,5081,0.2583,1
7614,2961,0.2523,2
7614,9941,0.2294,3
7614,7140,0.1254,4
7614,6467,0.1005,5
7614,11230,0.0177,6
7614,4967,0.0163,7
7615,2535,0.6896,1
7615,6227,0.1371,2
7615,10561,0.1066,3
7615,7638,0.0459,4
7615,7164,0.0208,5
7616,9699,0.3152,1
7616,9776,0.2118,2
7616,10097,0.2109,3
7616,10849,0.1636,4
7616,9258,0.0603,5
7616,6965,0.0305,6
7616,6483,0.0076,7
7617,9519,0.8471,1
7617,2093,0.1379,2
7617,3279,0.015,3
7618,4772,0.438,1
7618,9619,0.238,2
7618,9121,0.0946,3
7618,16421,0.0903,4
7618,6099,0.0774,5
7618,3402,0.0508,6
7618,8635,0.011,7
7619,8549,0.8639,1
7619,8101,0.0806,2
7619,4867,0.0555,3
7620,10103,0.558,1
7620,8322,0.273,2
7620,15056,0.1144,3
7620,11919,0.0289,4
7620,7509,0.0191,5
7620,15776,0.0066,6
7621,13223,0.4506,1
7621,17218,0.2415,2
7621,9085,0.21,3
7621,10382,0.076,4
7621,7795,0.0219,5
7622,6028,0.3531,1
7622,2232,0.32,2
7622,15455,0.1882,3
7622,11485,0.0921,4
7622,17216,0.0466,5
7623,9093,0.6818,1
7623,8172,0.2526,2
7623,6987,0.065,3
7623,1656,0.0006,4
7624,14840,0.3941,1
7624,8495,0.2974,2
7624,13739,0.2533,3
7624,2565,0.0552,4
7625,5049,0.4539,1
7625,6649,0.295,2
7625,1658,0.1461,3
7625,4134,0.087,4
7625,8996,0.0159,5
7625,10193,0.002,6
7626,2811,0.9174,1
7626,2727,0.0826,2
7627,8499,0.3256,1
7627,6883,0.3214,2
7627,10335,0.1806,3
7627,12908,0.122,4
7627,13031,0.0334,5
7627,11719,0.0171,6
7628,7343,0.6169,1
7628,3147,0.2989,2
7628,6344,0.0842,3
7629,4757,0.4384,1
7629,7063,0.4202,2
7629,7366,0.1414,3
7630,3478,0.3008,1
7630,7080,0.2551,2
7630,7852,0.2419,3
7630,4644,0.2014,4
7630,13233,0.0007,5
7631,7369,0.6813,1
7631,9716,0.2563,2
7631,10146,0.0624,3
7632,1836,0.7718,1
7632,6255,0.1949,2
7632,9086,0.0333,3
7633,7101,0.5106,1
7633,9111,0.2533,2
7633,7678,0.1104,3
7633,7905,0.0828,4
7633,7544,0.0272,5
7633,2227,0.0112,6
7633,17566,0.0045,7
7634,15293,0.5617,1
7634,14341,0.1993,2
7634,9083,0.1314,3
7634,16536,0.0892,4
7634,9825,0.0184,5
7635,9363,0.4089,1
7635,3671,0.2835,2
7635,6972,0.2506,3
7635,5717,0.0382,4
7635,3469,0.0188,5
7636,10317,0.36,1
7636,3212,0.3051,2
7636,15330,0.2306,3
7636,3675,0.1,4
7636,4316,0.0042,5
7637,15168,0.4454,1
7637,3666,0.4145,2
7637,6200,0.0895,3
7637,7515,0.0506,4
7638,3565,0.7394,1
7638,2436,0.2205,2
7638,12417,0.0401,3
7639,1785,0.4547,1
7639,4292,0.28,2
7639,3971,0.2653,3
7640,15249,0.5744,1
7640,9743,0.2462,2
7640,6357,0.0797,3
7640,10601,0.0596,4
7640,13251,0.0265,5
7640,6673,0.0135,6
7641,5714,0.6255,1
7641,9753,0.3227,2
7641,4104,0.0517,3
7642,14858,0.4073,1
