CustomerKey,AgeGroup,MonthsAsCustomer,ChurnRiskScore,LifetimeValue,AvgSessionMinutes,PaymentReliability,CustomerSegment
16359,adult,108,0.193,1791.02,180.0,0.833,Silver
16360,middle_aged,150,0.745,2353.99,79.4,0.97,Bronze
16361,middle_aged,84,0.268,750.89,31.6,0.944,Silver
16362,adult,109,0.243,968.16,56.6,0.884,Silver
16363,middle_aged,181,0.204,1976.94,84.1,0.745,Silver
16364,adult,1,0.315,72.3,95.4,0.986,Silver
16365,adult,85,0.248,1469.81,108.0,0.912,Silver
16366,young_adult,1,0.337,140.67,168.7,0.811,Silver
16367,adult,72,0.292,1275.04,65.3,0.899,Silver
16368,adult,167,0.164,2477.36,105.5,0.857,Silver
16369,adult,1,0.842,131.26,82.2,0.714,Bronze
16370,adult,114,0.802,2165.31,46.3,0.772,Bronze
16371,adult,33,0.276,537.8,120.2,0.741,Bronze
16372,adult,1,0.315,93.47,149.6,0.871,Silver
16373,adult,180,0.267,3181.51,34.0,0.768,Silver
16374,adult,195,0.206,2589.55,79.1,0.809,Silver
16375,adult,89,0.316,1129.8,55.9,0.794,Silver
16376,adult,148,0.213,2378.32,38.0,0.885,Silver
16377,young_adult,2,0.382,154.99,94.6,0.835,Bronze
16378,adult,133,0.258,2480.31,48.7,0.786,Silver
16379,young_adult,23,0.311,334.58,104.2,0.78,Bronze
16380,middle_aged,185,0.827,2641.19,22.8,0.916,Bronze
16381,young_adult,70,0.299,1313.11,87.3,0.926,Silver
16382,adult,136,0.292,1666.53,72.5,0.725,Silver
16383,young_adult,10,0.437,123.2,89.8,0.702,Bronze
16384,young_adult,43,0.253,411.01,180.0,0.965,Silver
16385,middle_aged,129,0.274,2146.41,38.7,0.756,Silver
16386,adult,28,0.949,309.67,108.7,0.771,Bronze
16387,adult,184,0.169,3466.18,48.9,0.95,Gold
16388,adult,182,0.222,3190.78,92.6,0.724,Silver
16389,adult,55,0.372,579.85,59.2,0.733,Bronze
16390,adult,106,0.291,1899.26,50.0,0.896,Silver
16391,adult,117,0.349,1342.14,76.7,0.738,Silver
16392,adult,180,0.296,3102.53,47.2,0.71,Silver
16393,young_adult,67,0.261,841.5,58.9,0.902,Silver
16394,young_adult,19,0.431,304.73,66.8,0.71,Bronze
16395,middle_aged,1,0.749,153.88,43.8,0.958,Bronze
16396,middle_aged,1,0.339,149.93,109.8,0.879,Bronze
16397,adult,61,0.874,655.39,62.7,0.879,Bronze
16398,young_adult,5,0.406,138.1,47.6,0.727,Bronze
16399,middle_aged,187,0.182,2984.83,56.9,0.815,Silver
16400,adult,181,0.883,3557.66,132.3,0.933,Bronze
16401,young_adult,18,0.258,164.32,54.0,0.932,Bronze
16402,adult,196,0.265,2662.94,79.2,0.786,Silver
16403,young_adult,15,0.316,200.68,71.0,0.972,Silver
16404,adult,100,0.941,1878.63,90.4,0.921,Bronze
16405,adult,115,0.221,1249.63,65.6,0.981,Silver
16406,adult,123,0.28,1593.0,41.0,0.749,Silver
16407,adult,177,0.248,2940.94,102.1,0.726,Silver
16408,adult,181,0.221,2693.58,79.0,0.713,Silver
16409,young_adult,3,0.354,116.76,63.5,0.81,Bronze
16410,young_adult,36,0.327,569.83,19.6,0.912,Bronze
16411,middle_aged,192,0.768,1858.15,74.6,0.858,Bronze
16412,adult,86,0.329,1035.82,89.7,0.718,Bronze
16413,adult,179,0.804,2090.1,114.8,0.726,Bronze
16414,adult,138,0.253,1714.43,108.8,0.858,Silver
16415,adult,113,0.31,1757.85,23.9,0.911,Silver
16416,young_adult,49,0.291,878.95,126.6,0.91,Silver
16417,adult,80,0.757,880.28,43.4,0.91,Bronze
16418,adult,111,0.213,2206.8,129.6,0.926,Silver
16419,middle_aged,142,0.228,1640.73,55.8,0.909,Silver
16420,young_adult,54,0.35,974.27,70.5,0.772,Bronze
16421,middle_aged,164,0.17,2956.84,66.2,0.781,Silver
16422,adult,91,0.316,1025.56,30.5,0.849,Silver
16423,adult,167,0.264,1577.06,41.3,0.721,Silver
16424,adult,102,0.291,1037.7,54.1,0.946,Silver
16425,adult,1,0.357,137.81,121.3,0.807,Bronze
16426,adult,151,0.238,2777.18,48.4,0.849,Silver
16427,adult,93,0.296,864.76,42.2,0.879,Silver
16428,young_adult,1,0.448,142.84,40.7,0.85,Bronze
16429,adult,83,0.893,1522.58,105.3,0.862,Bronze
16430,young_adult,45,0.341,695.75,74.7,0.731,Bronze
16431,young_adult,71,0.781,725.11,84.0,0.773,Bronze
16432,adult,112,0.264,1440.97,40.7,0.768,Silver
16433,middle_aged,181,0.178,2448.64,70.5,0.915,Gold
16434,young_adult,1,0.32,96.24,130.7,0.988,Silver
16435,adult,96,0.344,1169.46,50.5,0.735,Bronze
16436,adult,135,0.224,2469.3,77.6,0.709,Silver
16437,adult,1,0.351,99.56,91.4,0.976,Silver
16438,young_adult,33,0.36,323.16,45.8,0.789,Bronze
16439,adult,187,0.828,1711.67,69.8,0.986,Bronze
16440,adult,73,0.756,1261.46,91.5,0.742,Bronze
16441,adult,157,0.198,2966.19,141.6,0.842,Gold
16442,adult,12,0.417,168.78,55.2,0.788,Bronze
16443,adult,107,0.855,1309.6,80.1,0.878,Bronze
16444,young_adult,17,0.352,316.5,102.7,0.921,Silver
16445,adult,86,0.326,782.86,116.4,0.702,Silver
16446,adult,151,0.258,2766.49,63.6,0.92,Silver
16447,adult,188,0.807,2001.57,44.3,0.85,Bronze
16448,adult,163,0.189,3033.91,48.4,0.933,Silver
16449,young_adult,26,0.385,315.56,59.5,0.865,Bronze
16450,young_adult,23,0.306,245.15,49.2,0.929,Bronze
16451,adult,131,0.277,1649.95,50.4,0.949,Silver
16452,adult,141,0.271,1918.85,34.8,0.713,Silver
16453,adult,79,0.255,1219.7,64.6,0.95,Silver
16454,young_adult,8,0.367,166.63,119.5,0.732,Bronze
16455,middle_aged,182,0.865,2092.26,50.4,0.969,Bronze
16456,young_adult,62,0.826,1197.67,76.9,0.715,Bronze
16457,adult,95,0.271,856.95,54.8,0.973,Silver
16458,adult,83,0.89,1282.9,46.8,0.756,Bronze
16459,adult,164,0.276,1782.98,51.4,0.836,Silver
16460,adult,36,0.414,642.46,71.5,0.728,Bronze
16461,adult,129,0.258,2245.71,74.7,0.79,Silver
16462,adult,136,0.275,1566.29,32.5,0.987,Silver
16463,young_adult,38,0.4,497.62,58.5,0.811,Bronze
16464,young_adult,1,0.369,105.4,29.2,0.908,Bronze
16465,young_adult,68,0.325,809.77,50.4,0.711,Bronze
16466,adult,174,0.299,1613.95,44.5,0.716,Silver
16467,middle_aged,156,0.11,1510.58,177.7,0.941,Gold
16468,middle_aged,152,0.199,2052.56,137.8,0.845,Silver
16469,adult,172,0.232,2015.38,80.3,0.764,Silver
16470,adult,162,0.19,2010.4,46.3,0.797,Silver
16471,adult,81,0.312,1584.37,59.6,0.843,Silver
16472,adult,88,0.353,1659.12,41.2,0.848,Silver
16473,adult,88,0.254,866.31,52.1,0.963,Silver
16474,young_adult,49,0.3,509.12,56.1,0.921,Silver
16475,middle_aged,179,0.292,3300.53,88.4,0.704,Silver
16476,young_adult,52,0.316,742.18,95.3,0.893,Silver
16477,adult,183,0.212,2816.11,44.8,0.767,Silver
16478,adult,76,0.277,1142.29,45.8,0.878,Silver
16479,adult,77,0.324,721.07,47.6,0.822,Bronze
16480,adult,136,0.212,1308.13,115.1,0.935,Gold
16481,young_adult,1,0.393,155.64,60.1,0.794,Bronze
16482,adult,113,0.247,1335.65,121.3,0.983,Gold
16483,adult,146,0.203,2227.52,102.5,0.855,Silver
16484,adult,118,0.293,1322.43,92.4,0.735,Silver
16485,senior,122,0.272,1469.56,56.1,0.705,Bronze
16486,adult,150,0.257,2571.38,55.7,0.756,Silver
16487,adult,21,0.44,375.13,75.6,0.71,Bronze
16488,adult,106,0.297,1506.1,45.5,0.909,Silver
16489,middle_aged,79,0.272,728.76,180.0,0.883,Silver
16490,adult,100,0.224,1727.37,109.0,0.808,Silver
16491,adult,175,0.284,1697.07,77.2,0.702,Silver
16492,adult,106,0.269,1524.59,60.6,0.912,Silver
16493,young_adult,39,0.395,575.01,71.4,0.844,Bronze
16494,adult,175,0.168,1789.71,70.8,0.868,Silver
16495,adult,69,0.31,1141.85,82.5,0.894,Silver
16496,adult,154,0.754,2742.65,85.8,0.881,Bronze
16497,adult,192,0.274,2762.86,51.2,0.854,Silver
16498,young_adult,8,0.916,98.95,83.5,0.706,Bronze
16499,adult,89,0.268,844.06,172.0,0.701,Silver
16500,adult,186,0.181,3203.08,166.5,0.766,Gold
16501,adult,43,0.335,496.88,74.3,0.822,Bronze
16502,adult,166,0.184,2216.54,135.9,0.823,Silver
16503,adult,195,0.173,2193.37,108.3,0.91,Gold
16504,middle_aged,177,0.84,3249.35,119.0,0.724,Bronze
16505,middle_aged,1,0.401,140.04,69.4,0.826,Bronze
16506,adult,100,0.216,1324.0,80.2,0.841,Silver
16507,young_adult,16,0.858,208.85,52.0,0.776,Bronze
16508,young_adult,55,0.353,1044.36,35.9,0.75,Bronze
16509,adult,98,0.341,1740.52,60.8,0.719,Bronze
16510,adult,30,0.348,407.22,90.0,0.799,Bronze
16511,middle_aged,174,0.162,2605.26,69.8,0.917,Gold
16512,middle_aged,174,0.166,2495.8,84.9,0.955,Gold
16513,adult,54,0.312,918.52,74.1,0.713,Bronze
16514,adult,161,0.213,2253.39,139.2,0.701,Silver
16515,middle_aged,162,0.228,3036.17,79.9,0.882,Silver
16516,adult,192,0.145,2235.06,98.7,0.971,Gold
16517,adult,78,0.249,1322.13,142.1,0.902,Silver
16518,adult,122,0.829,1465.52,40.3,0.933,Bronze
16519,adult,117,0.303,2063.19,53.9,0.794,Silver
16520,young_adult,1,0.372,123.67,75.7,0.813,Bronze
16521,adult,1,0.396,127.33,24.2,0.76,Bronze
16522,adult,106,0.281,1896.12,35.1,0.856,Silver
16523,adult,85,0.323,918.23,32.6,0.807,Bronze
16524,young_adult,67,0.243,747.47,81.1,0.909,Silver
16525,young_adult,1,0.4,141.51,46.9,0.92,Bronze
16526,adult,127,0.781,1636.78,132.3,0.856,Bronze
16527,adult,139,0.241,1740.29,67.5,0.9,Silver
16528,adult,68,0.321,802.89,28.5,0.794,Bronze
16529,adult,86,0.938,1457.31,58.9,1.0,Bronze
16530,adult,166,0.183,1814.19,60.1,0.993,Gold
16531,adult,141,0.226,1554.88,96.2,0.934,Silver
16532,young_adult,3,0.732,161.84,72.9,0.714,Bronze
16533,middle_aged,1,0.424,160.28,82.9,0.772,Bronze
16534,young_adult,30,0.861,371.77,36.8,0.825,Bronze
16535,adult,74,0.804,989.42,147.3,0.844,Bronze
16536,adult,146,0.243,2818.54,42.1,0.735,Silver
16537,adult,111,0.287,1671.32,77.9,0.867,Silver
16538,adult,107,0.214,1499.09,180.0,0.905,Gold
16539,adult,176,0.199,3201.81,64.3,0.841,Silver
16540,middle_aged,196,0.266,2645.49,59.5,0.717,Silver
16541,adult,185,0.201,1689.46,85.0,0.919,Gold
16542,adult,20,0.88,375.23,58.2,0.859,Bronze
16543,young_adult,56,0.282,1025.78,131.5,0.902,Silver
16544,adult,82,0.794,957.46,47.0,0.991,Bronze
16545,young_adult,1,0.358,160.6,72.5,0.841,Bronze
16546,adult,42,0.278,600.54,93.7,0.861,Silver
16547,adult,194,0.217,2412.19,66.5,0.92,Gold
16548,middle_aged,194,0.161,2421.35,53.8,0.962,Gold
16549,middle_aged,141,0.287,1226.39,76.2,0.837,Silver
16550,adult,85,0.951,989.75,61.2,0.765,Bronze
16551,young_adult,1,0.429,155.45,34.3,0.812,Bronze
16552,adult,123,0.293,1683.66,87.0,0.737,Silver
16553,adult,85,0.32,1508.35,35.7,0.741,Bronze
16554,adult,122,0.273,1168.02,120.8,0.709,Silver
16555,young_adult,28,0.369,437.61,53.8,0.88,Bronze
16556,middle_aged,1,0.371,144.29,43.0,0.838,Bronze
16557,adult,162,0.205,1851.81,105.0,0.96,Gold
16558,adult,126,0.305,2257.78,71.6,0.71,Silver
16559,adult,73,0.298,777.81,115.8,0.756,Silver
16560,middle_aged,150,0.259,2933.85,49.2,0.787,Silver
16561,adult,102,0.184,1220.5,56.7,0.977,Silver
16562,adult,120,0.74,1029.54,22.6,0.942,Bronze
16563,adult,159,0.198,1417.27,89.4,0.797,Silver
16564,young_adult,7,0.336,113.39,68.4,0.977,Silver
16565,young_adult,49,0.971,766.76,180.0,0.988,Bronze
16566,adult,174,0.761,1940.04,79.5,0.903,Bronze
16567,adult,95,0.28,1423.17,115.0,0.86,Silver
16568,adult,1,0.388,164.03,45.1,0.902,Bronze
16569,adult,153,0.203,2208.65,54.8,0.878,Silver
16570,adult,111,0.311,1990.93,49.9,0.906,Silver
16571,adult,77,0.341,1324.7,59.5,0.761,Bronze
16572,adult,152,0.251,1694.67,103.1,0.766,Silver
16573,adult,168,0.242,3095.34,60.8,0.884,Silver
16574,adult,174,0.18,1896.47,69.1,0.857,Silver
16575,adult,174,0.914,3381.39,60.6,0.732,Bronze
16576,young_adult,4,0.344,133.91,59.9,0.922,Bronze
16577,adult,92,0.323,1057.5,63.4,0.888,Silver
16578,young_adult,1,0.399,79.94,91.3,0.775,Bronze
16579,adult,122,0.181,1191.13,102.3,0.868,Silver
16580,middle_aged,182,0.23,2361.66,71.2,0.907,Gold
16581,adult,153,0.262,2247.99,68.8,0.762,Silver
16582,adult,32,0.298,372.34,161.9,0.957,Silver
16583,adult,149,0.234,1811.26,78.1,0.925,Silver
16584,adult,170,0.192,2813.23,53.9,0.903,Silver
16585,young_adult,9,0.354,137.41,79.6,0.777,Bronze
16586,adult,1,0.407,160.03,35.8,0.891,Bronze
16587,adult,100,0.236,1429.7,45.6,0.914,Silver
16588,adult,147,0.169,2016.16,46.8,0.953,Silver
16589,adult,123,0.216,1099.39,81.9,0.868,Silver
16590,adult,105,0.276,1660.49,47.5,0.915,Silver
16591,adult,145,0.252,2642.28,67.2,0.903,Silver
16592,middle_aged,52,0.319,723.39,71.0,0.945,Silver
16593,adult,172,0.886,2814.58,127.3,0.834,Bronze
16594,adult,82,0.915,1216.67,78.2,0.932,Bronze
16595,adult,110,0.272,1357.42,91.3,0.826,Silver
16596,adult,128,0.175,1469.44,91.5,0.988,Gold
16597,adult,70,0.751,718.85,72.5,0.969,Bronze
16598,middle_aged,193,0.235,1852.79,95.0,0.887,Gold
16599,middle_aged,174,0.17,2329.66,29.4,0.981,Silver
16600,adult,125,0.242,2213.22,49.0,0.91,Silver
16601,adult,171,0.17,3238.6,56.4,0.821,Silver
16602,young_adult,1,0.431,161.6,49.4,0.763,Bronze
16603,middle_aged,173,0.2,2002.04,41.7,0.828,Silver
16604,adult,155,0.203,2507.54,26.7,0.946,Silver
16605,adult,160,0.21,3091.44,66.9,0.795,Silver
16606,adult,47,0.36,436.44,69.8,0.901,Silver
16607,adult,118,0.294,1495.24,37.5,0.78,Silver
16608,adult,159,0.846,1778.94,53.0,0.844,Bronze
16609,adult,49,0.352,854.94,25.3,0.901,Bronze
16610,young_adult,51,0.367,516.96,50.0,0.721,Bronze
16611,adult,56,0.286,515.42,68.8,0.799,Bronze
16612,adult,149,0.235,2363.65,48.9,0.993,Silver
16613,adult,102,0.324,1613.64,64.1,0.731,Bronze
16614,middle_aged,155,0.215,2857.49,47.5,0.716,Silver
16615,young_adult,15,0.319,292.42,180.0,0.915,Silver
16616,young_adult,68,0.286,883.0,47.0,0.916,Silver
16617,adult,38,0.365,728.15,75.6,0.827,Bronze
16618,young_adult,23,0.401,257.61,33.2,0.829,Bronze
16619,adult,100,0.84,889.39,97.2,0.944,Bronze
16620,adult,73,0.284,659.12,85.8,0.914,Silver
16621,adult,57,0.341,596.6,92.4,0.891,Silver
16622,adult,174,0.29,2668.96,39.7,0.777,Silver
16623,adult,63,0.332,1060.25,38.5,0.801,Bronze
16624,adult,137,0.16,1801.06,114.7,0.969,Gold
16625,young_adult,1,0.378,128.69,65.2,0.852,Bronze
16626,middle_aged,159,0.255,2252.67,54.9,0.791,Silver
16627,adult,82,0.266,1236.43,104.7,0.923,Silver
16628,adult,124,0.248,2324.55,157.5,0.876,Silver
16629,adult,91,0.339,1752.98,42.8,0.798,Bronze
16630,young_adult,42,0.377,799.6,64.5,0.837,Bronze
16631,middle_aged,161,0.195,2438.94,35.5,0.901,Silver
16632,adult,151,0.938,2362.92,90.9,0.701,Bronze
16633,middle_aged,140,0.23,2053.64,37.0,0.799,Silver
16634,adult,89,0.246,1333.12,47.0,0.855,Silver
16635,young_adult,3,0.348,162.7,90.6,0.865,Bronze
16636,middle_aged,1,0.348,106.77,48.5,0.965,Bronze
16637,adult,192,0.193,2291.03,96.1,0.89,Gold
16638,adult,14,0.299,258.36,74.6,0.982,Silver
16639,adult,96,0.255,1278.78,36.3,0.9,Silver
16640,adult,131,0.794,1504.36,66.2,0.965,Bronze
16641,young_adult,64,0.428,710.73,40.6,0.732,Bronze
16642,adult,58,0.345,881.75,59.4,0.739,Bronze
16643,adult,1,0.401,76.22,39.3,0.879,Bronze
16644,adult,194,0.131,2125.59,72.5,0.947,Gold
16645,middle_aged,194,0.192,2155.01,55.1,0.999,Gold
16646,young_adult,37,0.315,456.13,98.0,0.939,Silver
16647,middle_aged,171,0.187,1906.21,49.9,0.901,Silver
16648,adult,148,0.772,2951.44,109.7,0.977,Bronze
16649,adult,80,0.312,1442.96,32.9,0.841,Bronze
16650,adult,82,0.909,1061.65,113.6,0.859,Bronze
16651,middle_aged,172,0.194,1590.35,74.2,0.759,Silver
16652,adult,109,0.295,1250.16,37.5,0.772,Bronze
16653,adult,182,0.202,3332.01,54.2,0.745,Silver
16654,middle_aged,180,0.206,3272.37,112.6,0.736,Silver
16655,young_adult,27,0.399,349.01,83.1,0.784,Bronze
16656,young_adult,34,0.879,339.09,31.2,0.713,Bronze
16657,middle_aged,148,0.148,2523.23,63.6,0.993,Gold
16658,middle_aged,67,0.333,997.8,46.6,0.73,Bronze
16659,adult,196,0.179,2387.32,43.5,0.854,Silver
16660,adult,190,0.172,3334.37,94.4,0.78,Silver
16661,young_adult,49,0.311,604.21,160.4,0.82,Silver
16662,adult,97,0.876,1796.1,96.9,0.995,Bronze
16663,adult,154,0.274,2604.51,96.8,0.786,Silver
16664,adult,50,0.962,510.64,97.5,0.98,Bronze
16665,adult,22,0.364,192.03,85.8,0.843,Bronze
16666,middle_aged,1,0.777,128.4,103.0,0.942,Bronze
16667,adult,117,0.972,2021.39,81.5,0.935,Bronze
16668,adult,193,0.172,3038.52,26.1,0.917,Silver
16669,adult,79,0.269,1013.17,87.0,0.89,Silver
16670,middle_aged,139,0.174,2034.93,140.1,0.902,Gold
16671,young_adult,1,0.767,95.37,54.2,0.885,Bronze
16672,adult,179,0.218,1654.15,35.0,0.934,Silver
16673,young_adult,68,0.311,994.11,49.9,0.971,Silver
16674,adult,166,0.199,1563.74,68.2,0.988,Gold
16675,adult,148,0.278,1788.02,64.2,0.774,Silver
16676,adult,132,0.161,1706.32,123.4,0.879,Silver
16677,adult,43,0.365,754.69,133.6,0.843,Silver
16678,young_adult,34,0.402,368.02,38.0,0.789,Bronze
16679,adult,97,0.217,1457.31,126.9,0.944,Silver
16680,middle_aged,110,0.235,2167.5,90.5,0.941,Silver
16681,adult,110,0.254,2097.31,95.7,0.792,Silver
16682,young_adult,80,0.33,899.42,66.9,0.84,Silver
16683,adult,169,0.249,3152.37,56.7,0.852,Silver
16684,adult,176,0.163,3175.34,46.0,0.974,Gold
16685,adult,106,0.285,1061.27,46.3,0.935,Silver
16686,adult,170,0.851,2041.31,49.8,0.75,Bronze
16687,young_adult,51,0.22,438.62,64.1,0.995,Silver
16688,adult,1,0.289,91.43,123.8,0.971,Silver
16689,adult,149,0.239,2105.13,52.0,0.916,Silver
16690,adult,179,0.256,1867.95,81.7,0.792,Silver
16691,adult,2,0.362,154.19,105.9,0.792,Bronze
16692,adult,164,0.228,2323.57,62.5,0.788,Silver
16693,young_adult,2,0.344,142.24,56.1,0.887,Bronze
16694,middle_aged,69,0.324,1237.66,124.0,0.814,Silver
16695,adult,91,0.323,1173.47,42.6,0.784,Bronze
16696,middle_aged,98,0.299,1701.47,129.7,0.712,Silver
16697,middle_aged,135,0.277,1226.95,49.5,0.896,Silver
16698,adult,1,0.356,138.21,83.1,0.856,Bronze
16699,adult,100,0.299,1615.6,76.6,0.872,Silver
16700,adult,176,0.202,2843.57,82.8,0.894,Gold
16701,adult,133,0.273,2652.63,25.2,0.814,Silver
16702,adult,73,0.905,639.67,44.2,0.95,Bronze
16703,adult,91,0.28,1557.15,151.7,0.887,Silver
16704,young_adult,54,0.347,819.54,76.1,0.73,Bronze
16705,young_adult,46,0.362,401.11,49.5,0.702,Bronze
16706,adult,119,0.237,1882.11,44.5,0.802,Silver
16707,middle_aged,86,0.797,1200.73,63.8,0.952,Bronze
16708,young_adult,28,0.381,472.03,40.0,0.719,Bronze
16709,adult,91,0.845,1529.42,89.6,0.985,Bronze
16710,young_adult,19,0.411,167.06,67.7,0.795,Bronze
16711,adult,170,0.248,1769.12,48.5,0.764,Silver
16712,adult,115,0.241,1352.52,95.5,0.907,Silver
16713,adult,134,0.237,1541.95,40.8,0.886,Silver
16714,adult,161,0.248,2130.44,37.6,0.799,Silver
16715,young_adult,23,0.371,412.26,59.5,0.948,Silver
16716,young_adult,71,0.298,859.6,55.8,0.899,Silver
16717,adult,83,0.36,1608.69,52.9,0.735,Bronze
16718,adult,174,0.216,3297.67,69.8,0.949,Gold
16719,middle_aged,155,0.25,1806.35,17.0,0.766,Silver
16720,young_adult,5,0.347,148.05,68.9,0.886,Bronze
16721,adult,103,0.32,1615.3,34.7,0.749,Bronze
16722,middle_aged,192,0.22,2300.24,51.2,0.9,Silver
16723,young_adult,59,0.311,843.64,114.9,0.902,Silver
16724,adult,189,0.168,3521.39,49.0,0.945,Gold
16725,adult,49,0.356,548.73,86.2,0.738,Bronze
16726,young_adult,1,0.306,131.25,116.6,0.932,Silver
16727,young_adult,38,0.338,443.37,45.5,0.801,Bronze
16728,young_adult,29,0.355,382.66,35.0,0.955,Bronze
16729,young_adult,14,0.38,169.91,69.8,0.891,Bronze
16730,young_adult,29,0.829,437.56,107.5,0.991,Bronze
16731,adult,124,0.286,1652.12,88.8,0.722,Silver
16732,young_adult,42,0.295,628.6,109.5,0.835,Silver
16733,middle_aged,184,0.151,1648.79,57.5,0.96,Gold
16734,adult,127,0.34,1467.8,123.8,0.718,Silver
16735,adult,100,0.275,993.28,82.7,0.847,Silver
16736,adult,155,0.25,2080.79,79.9,0.77,Silver
16737,adult,151,0.161,2369.47,56.6,0.91,Silver
16738,middle_aged,152,0.164,2767.23,93.8,0.723,Silver
16739,adult,97,0.331,1629.02,47.5,0.744,Bronze
16740,adult,156,0.171,1513.01,121.8,0.877,Gold
16741,adult,153,0.189,2250.14,90.6,0.785,Silver
16742,adult,113,0.968,2088.61,82.2,0.789,Bronze
16743,adult,101,0.764,1362.14,85.0,0.914,Bronze
16744,adult,183,0.2,1643.28,68.7,0.93,Gold
16745,adult,128,0.248,1765.92,74.2,0.917,Silver
16746,young_adult,25,0.411,230.01,49.4,0.759,Bronze
16747,young_adult,29,0.385,366.28,43.2,0.733,Bronze
16748,adult,61,0.346,992.65,33.4,0.943,Silver
16749,young_adult,3,0.364,141.68,96.9,0.876,Bronze
16750,adult,132,0.834,2629.84,94.2,0.971,Bronze
16751,adult,67,0.351,667.99,108.9,0.769,Silver
16752,young_adult,28,0.822,523.75,84.2,0.999,Bronze
16753,adult,69,0.3,1214.59,63.8,0.803,Bronze
16754,adult,17,0.387,241.57,101.1,0.736,Bronze
16755,young_adult,75,0.233,923.12,67.8,0.922,Silver
16756,adult,188,0.141,3709.84,62.2,0.899,Silver
16757,adult,190,0.227,1973.47,67.6,0.761,Silver
16758,adult,147,0.314,2696.66,48.7,0.809,Silver
16759,adult,96,0.243,1870.11,43.0,0.993,Silver
16760,adult,176,0.174,1584.82,50.7,0.906,Silver
16761,young_adult,1,0.415,136.05,64.0,0.979,Silver
16762,adult,102,0.163,1878.89,148.9,0.98,Gold
16763,young_adult,13,0.378,225.07,37.9,0.873,Bronze
16764,middle_aged,40,0.284,459.42,150.0,0.984,Silver
16765,middle_aged,172,0.227,1510.41,71.5,0.793,Silver
16766,adult,53,0.772,958.69,92.8,0.837,Bronze
16767,adult,139,0.186,2373.59,152.3,0.922,Gold
16768,adult,115,0.225,1752.12,35.1,0.98,Silver
16769,adult,172,0.289,2907.69,43.7,0.783,Silver
16770,adult,190,0.183,2146.76,34.1,0.983,Gold
16771,middle_aged,181,0.237,3073.04,42.2,0.726,Silver
16772,middle_aged,161,0.254,2888.1,107.9,0.756,Silver
16773,adult,81,0.285,1311.26,46.1,0.979,Silver
16774,adult,89,0.266,1708.37,146.7,0.757,Silver
16775,young_adult,6,0.872,134.26,21.4,0.818,Bronze
16776,adult,89,0.269,789.1,93.0,0.971,Silver
16777,young_adult,5,0.399,163.24,30.5,0.953,Bronze
16778,adult,87,0.301,1092.69,46.3,0.825,Silver
16779,adult,118,0.939,1137.93,88.1,0.904,Bronze
16780,adult,119,0.308,1285.85,60.2,0.903,Silver
16781,young_adult,39,0.37,656.14,44.8,0.853,Bronze
16782,adult,77,0.297,906.46,74.0,0.885,Silver
16783,young_adult,1,0.829,151.1,20.1,0.96,Bronze
16784,adult,136,0.297,2288.43,85.2,0.729,Silver
16785,adult,68,0.332,807.73,30.2,0.853,Bronze
16786,adult,168,0.217,3178.62,39.7,0.823,Silver
16787,adult,125,0.749,2258.63,58.4,0.855,Bronze
16788,adult,45,0.338,471.75,90.6,0.717,Bronze
16789,adult,54,0.302,563.18,85.4,0.942,Silver
16790,adult,126,0.257,1370.77,50.5,0.934,Silver
16791,adult,125,0.23,1646.35,77.5,0.858,Silver
16792,adult,191,0.208,2289.02,68.9,0.884,Silver
16793,adult,120,0.297,1898.34,17.3,0.842,Silver
16794,adult,104,0.227,1101.96,55.1,0.924,Silver
16795,middle_aged,175,0.142,1915.25,118.8,0.969,Gold
16796,adult,58,0.337,954.51,37.1,0.797,Bronze
16797,adult,77,0.308,1074.57,22.6,0.919,Silver
16798,adult,151,0.23,2597.67,56.8,0.87,Silver
16799,adult,143,0.173,2317.61,144.9,0.755,Silver
16800,adult,77,0.357,1495.74,34.1,0.875,Silver
16801,adult,117,0.288,1010.69,56.6,0.865,Silver
16802,middle_aged,191,0.202,2681.43,63.6,0.775,Silver
16803,adult,47,0.36,628.35,94.2,0.734,Bronze
16804,adult,100,0.293,1723.82,28.9,0.892,Silver
16805,young_adult,57,0.273,849.08,135.6,0.831,Silver
16806,young_adult,48,0.36,425.36,40.0,0.81,Bronze
16807,adult,174,0.231,2159.09,30.6,0.794,Silver
16808,adult,1,0.411,147.14,67.6,0.928,Bronze
16809,young_adult,48,0.335,715.23,58.3,0.929,Silver
16810,young_adult,53,0.356,782.04,65.6,0.879,Silver
16811,adult,60,0.308,514.95,109.8,0.97,Silver
16812,adult,86,0.269,1378.63,47.4,0.813,Silver
16813,adult,175,0.221,2198.85,46.8,0.965,Gold
16814,adult,97,0.239,971.05,102.5,0.808,Silver
