AddressKey,AddressID,Street,PostalCode,Latitude,Longitude,Timezone,CityKey
15186,13186,2521 Brasil Avenida,80440-224,-14.0147,-52.5351,America/Sao_Paulo,175
15187,13187,970 Paraná Avenida,78899-156,-13.4623,-51.1311,America/Sao_Paulo,188
15188,13188,900 São João Travessa,34758-564,-20.5473,-43.5088,America/Sao_Paulo,186
15189,13189,2852 República Rua,13220-265,-13.535,-52.3014,America/Sao_Paulo,191
15190,13190,7199 Paraná Travessa,99607-870,-14.4718,-51.498,America/Sao_Paulo,174
15191,13191,1207 Paraná Avenida,13856-492,-15.4433,-52.7961,America/Sao_Paulo,174
15192,13192,8783 São João Rodovia,27021-783,-23.6986,-44.61,America/Sao_Paulo,179
15193,13193,2636 Santos Travessa,35553-896,-13.367,-53.5158,America/Sao_Paulo,176
15194,13194,5698 Independência Avenida,30321-122,-13.9605,-51.276,America/Sao_Paulo,174
15195,13195,8820 Paraná Rodovia,18146-339,-14.4699,-52.46,America/Sao_Paulo,192
15196,13196,5781 Brasil Travessa,71086-895,-23.3642,-46.6318,America/Sao_Paulo,211
15197,13197,1029 Independência Travessa,63754-568,-19.1139,-46.0373,America/Sao_Paulo,189
15198,13198,9790 das Flores Travessa,49836-208,-23.6418,-42.7236,America/Sao_Paulo,208
15199,13199,611 São João Rua,20153-312,-14.1946,-51.3237,America/Sao_Paulo,175
15200,13200,5650 Brasil Travessa,67164-352,-14.0254,-52.0331,America/Sao_Paulo,182
15201,13201,7554 República Travessa,80235-383,-14.4768,-50.0653,America/Sao_Paulo,209
15202,13202,5289 Paraná Alameda,63617-282,-13.007,-51.5289,America/Sao_Paulo,173
15203,13203,9296 Lima Travessa,76892-998,-23.4877,-46.2028,America/Sao_Paulo,196
15204,13204,3473 São João Rua,99038-289,-13.5735,-51.5902,America/Sao_Paulo,174
15205,13205,7823 República Rua,72719-946,-20.5178,-42.5069,America/Sao_Paulo,186
15206,13206,2269 República Travessa,20973-592,-14.038,-50.3142,America/Sao_Paulo,206
15207,13207,5900 Independência Rua,48375-457,-22.7571,-43.3694,America/Sao_Paulo,208
15208,13208,5378 das Flores Rua,81120-285,-13.1277,-51.6844,America/Sao_Paulo,173
15209,13209,9343 das Flores Rodovia,22161-110,-14.1283,-52.8856,America/Sao_Paulo,173
15210,13210,919 Santos Alameda,42157-990,-13.7068,-52.3199,America/Sao_Paulo,176
15211,13211,214 Brasil Rodovia,86354-130,-14.5932,-52.3177,America/Sao_Paulo,176
15212,13212,9297 Paraná Rodovia,82985-353,-13.8838,-53.1536,America/Sao_Paulo,182
15213,13213,3481 das Flores Alameda,98726-100,-14.4037,-51.1411,America/Sao_Paulo,191
15214,13214,1076 São João Avenida,87977-597,-15.2315,-51.787,America/Sao_Paulo,174
15215,13215,4257 Independência Rua,98625-481,-24.0556,-46.9563,America/Sao_Paulo,211
15216,13216,2776 das Flores Avenida,42794-358,-12.9109,-53.2457,America/Sao_Paulo,173
15217,13217,9659 Paraná Avenida,90392-746,-13.6225,-52.3076,America/Sao_Paulo,174
15218,13218,4760 Santos Avenida,52516-602,-14.6571,-52.8145,America/Sao_Paulo,174
15219,13219,8366 Lima Rua,50543-977,-13.6319,-52.0784,America/Sao_Paulo,173
15220,13220,1709 Paraná Travessa,36854-620,-14.4891,-51.8374,America/Sao_Paulo,182
15221,13221,3931 Santos Rua,38324-835,-23.043,-44.7735,America/Sao_Paulo,208
15222,13222,1124 Lima Rodovia,60323-751,-14.6277,-51.2089,America/Sao_Paulo,176
15223,13223,2239 República Alameda,32682-352,-15.4403,-52.7973,America/Sao_Paulo,182
15224,13224,1646 Brasil Rodovia,47714-296,-14.5764,-52.5058,America/Sao_Paulo,172
15225,13225,4634 São João Travessa,60868-241,-14.2573,-52.7998,America/Sao_Paulo,176
15226,13226,9138 Santos Avenida,56838-447,-14.5453,-51.9637,America/Sao_Paulo,174
15227,13227,8714 Paraná Travessa,50357-823,-13.7158,-50.9295,America/Sao_Paulo,195
15228,13228,9826 das Flores Travessa,77442-638,-14.4442,-50.4149,America/Sao_Paulo,174
15229,13229,6422 Lima Travessa,74050-201,-14.3821,-51.2622,America/Sao_Paulo,204
15230,13230,9064 das Flores Rua,71876-568,-12.6898,-51.8139,America/Sao_Paulo,174
15231,13231,8931 República Rodovia,61435-475,-21.0155,-43.8618,America/Sao_Paulo,183
15232,13232,6482 Independência Rua,16783-249,-14.7243,-52.1448,America/Sao_Paulo,191
15233,13233,6599 Paraná Rua,49160-881,-12.647,-52.9035,America/Sao_Paulo,204
15234,13234,7431 Brasil Travessa,28781-183,-23.3101,-47.3355,America/Sao_Paulo,196
15235,13235,5207 Paraná Avenida,53374-861,-14.4811,-51.3294,America/Sao_Paulo,198
15236,13236,3134 São João Rua,76449-339,-13.9805,-52.1053,America/Sao_Paulo,176
15237,13237,9685 São João Rodovia,85104-252,-14.7548,-51.6724,America/Sao_Paulo,205
15238,13238,1671 das Flores Rodovia,15567-551,-12.8689,-52.6464,America/Sao_Paulo,182
15239,13239,6088 Independência Rodovia,92305-713,-12.7057,-50.9657,America/Sao_Paulo,173
15240,13240,2856 Santos Rua,70562-544,-18.8212,-43.6878,America/Sao_Paulo,186
15241,13241,7029 das Flores Avenida,79633-990,-13.2981,-52.7324,America/Sao_Paulo,173
15242,13242,8045 República Avenida,63672-381,-14.7694,-51.3126,America/Sao_Paulo,204
15243,13243,6492 Brasil Travessa,95438-762,-13.9983,-52.044,America/Sao_Paulo,176
15244,13244,8720 República Rua,54238-113,-25.5526,-46.9817,America/Sao_Paulo,193
15245,13245,561 das Flores Alameda,80022-894,-15.1742,-51.5305,America/Sao_Paulo,204
15246,13246,1581 Paraná Rua,99810-575,-14.3879,-52.4279,America/Sao_Paulo,176
15247,13247,333 Lima Travessa,96042-575,-12.1207,-51.0948,America/Sao_Paulo,174
15248,13248,8290 Santos Alameda,35046-594,-22.7058,-44.8715,America/Sao_Paulo,193
15249,13249,4632 República Avenida,27794-778,-13.5932,-52.5421,America/Sao_Paulo,203
15250,13250,7336 Paraná Alameda,67067-271,-14.9453,-51.1534,America/Sao_Paulo,180
15251,13251,8973 Lima Rodovia,38393-861,-21.5642,-43.9967,America/Sao_Paulo,186
15252,13252,9347 Lima Rua,19825-502,-15.9719,-51.8462,America/Sao_Paulo,175
15253,13253,9262 São João Rua,67863-167,-13.5517,-51.7018,America/Sao_Paulo,175
15254,13254,2104 Independência Alameda,52870-222,-13.4845,-50.3534,America/Sao_Paulo,173
15255,13255,1270 Paraná Travessa,13282-994,-20.0315,-41.6884,America/Sao_Paulo,189
15256,13256,2916 São João Travessa,92832-514,-14.0649,-51.166,America/Sao_Paulo,204
15257,13257,1856 Brasil Rua,26372-576,-14.7239,-50.6298,America/Sao_Paulo,182
15258,13258,40 Santos Alameda,90239-193,-13.4016,-50.7481,America/Sao_Paulo,174
15259,13259,6792 Brasil Travessa,46312-137,-14.1914,-52.9296,America/Sao_Paulo,182
15260,13260,6003 República Rodovia,20872-105,-13.8667,-53.2829,America/Sao_Paulo,173
15261,13261,4887 Brasil Rua,17733-348,-14.5039,-51.7724,America/Sao_Paulo,188
15262,13262,5575 Lima Rodovia,34766-213,-12.3332,-51.6705,America/Sao_Paulo,204
15263,13263,5078 Santos Avenida,22190-543,-14.1234,-51.9757,America/Sao_Paulo,174
15264,13264,8209 Brasil Rua,57330-853,-15.3087,-51.8566,America/Sao_Paulo,184
15265,13265,9251 Brasil Avenida,60726-953,-14.1527,-52.7002,America/Sao_Paulo,177
15266,13266,8557 Independência Avenida,68000-721,-15.1844,-52.3106,America/Sao_Paulo,174
15267,13267,975 República Avenida,91014-491,-22.8549,-43.5389,America/Sao_Paulo,200
15268,13268,2189 Paraná Rodovia,19756-604,-15.0757,-51.6939,America/Sao_Paulo,173
15269,13269,8074 Brasil Avenida,18878-194,-13.8039,-51.8283,America/Sao_Paulo,182
15270,13270,8440 Santos Travessa,16537-651,-14.6854,-51.4494,America/Sao_Paulo,175
15271,13271,4566 Santos Rua,25372-263,-14.3874,-52.8766,America/Sao_Paulo,206
15272,13272,2998 Santos Rodovia,22386-365,-19.0877,-43.6517,America/Sao_Paulo,186
15273,13273,7671 das Flores Travessa,47010-354,-14.3304,-53.1821,America/Sao_Paulo,209
15274,13274,1530 Santos Travessa,87247-819,-14.8309,-50.3104,America/Sao_Paulo,188
15275,13275,3151 Santos Travessa,48272-825,-15.4417,-52.1264,America/Sao_Paulo,209
15276,13276,2849 das Flores Alameda,77428-766,-14.2481,-51.6689,America/Sao_Paulo,188
15277,13277,403 Independência Rua,81864-697,-15.4327,-51.786,America/Sao_Paulo,176
15278,13278,4423 das Flores Rodovia,20829-515,-15.5839,-51.8474,America/Sao_Paulo,173
15279,13279,2633 Lima Avenida,62673-698,-14.7569,-52.618,America/Sao_Paulo,174
15280,13280,1637 das Flores Alameda,38442-625,-13.5671,-52.1138,America/Sao_Paulo,204
15281,13281,5200 Lima Travessa,92375-317,-13.856,-51.5198,America/Sao_Paulo,180
15282,13282,7821 Paraná Rua,55200-394,-13.219,-52.8919,America/Sao_Paulo,172
15283,13283,4943 República Rua,68246-383,-13.4998,-51.9121,America/Sao_Paulo,176
15284,13284,6716 Lima Alameda,82825-881,-14.5375,-52.8447,America/Sao_Paulo,209
15285,13285,8525 São João Rua,52745-191,-23.0652,-47.3711,America/Sao_Paulo,193
15286,13286,87 República Avenida,48896-136,-13.8208,-50.383,America/Sao_Paulo,195
15287,13287,1582 Santos Rodovia,85143-268,-13.451,-50.8122,America/Sao_Paulo,174
15288,13288,3734 República Rua,81203-886,-14.8102,-51.3151,America/Sao_Paulo,182
15289,13289,7195 São João Alameda,63292-394,-20.8321,-44.1213,America/Sao_Paulo,202
15290,13290,3302 São João Rodovia,75765-423,-12.842,-52.4116,America/Sao_Paulo,182
15291,13291,9231 das Flores Travessa,70399-483,-22.6614,-45.8208,America/Sao_Paulo,196
15292,13292,3229 das Flores Avenida,37317-808,-13.3752,-52.9389,America/Sao_Paulo,192
15293,13293,328 Brasil Avenida,39832-271,-13.8148,-52.0506,America/Sao_Paulo,205
15294,13294,828 Brasil Rua,31294-926,-13.3642,-53.2493,America/Sao_Paulo,176
15295,13295,3864 Paraná Rua,92569-463,-13.9408,-51.7442,America/Sao_Paulo,185
15296,13296,2476 Santos Rua,31866-984,-15.8271,-52.6336,America/Sao_Paulo,173
15297,13297,1246 Brasil Rua,82305-653,-21.3808,-44.5156,America/Sao_Paulo,202
15298,13298,9899 Independência Rua,60841-516,-13.7956,-51.769,America/Sao_Paulo,176
15299,13299,9850 Lima Travessa,61867-952,-14.0995,-52.7571,America/Sao_Paulo,175
15300,13300,960 das Flores Rodovia,22805-408,-19.0203,-43.9496,America/Sao_Paulo,202
15301,13301,2113 República Rua,62750-648,-14.208,-51.173,America/Sao_Paulo,175
15302,13302,1437 São João Travessa,44353-603,-15.0281,-51.7425,America/Sao_Paulo,182
15303,13303,7879 Paraná Rodovia,97596-844,-13.8962,-52.3618,America/Sao_Paulo,198
15304,13304,2275 Paraná Rodovia,91103-370,-13.7131,-51.5436,America/Sao_Paulo,192
15305,13305,8945 São João Alameda,40038-682,-14.3159,-52.031,America/Sao_Paulo,173
15306,13306,488 das Flores Alameda,61782-682,-19.4979,-43.3037,America/Sao_Paulo,189
15307,13307,6850 Independência Rodovia,70884-127,-14.1847,-51.0291,America/Sao_Paulo,191
15308,13308,5707 Santos Rodovia,55622-153,-13.7082,-53.3561,America/Sao_Paulo,198
15309,13309,4011 Independência Travessa,24441-749,-15.3589,-50.9795,America/Sao_Paulo,174
15310,13310,7268 Independência Avenida,13431-383,-14.4324,-51.794,America/Sao_Paulo,174
15311,13311,6352 São João Travessa,94490-692,-13.3236,-51.9304,America/Sao_Paulo,197
15312,13312,9091 República Avenida,27821-755,-14.2052,-52.6203,America/Sao_Paulo,176
15313,13313,3258 Independência Rua,80309-771,-13.939,-51.4561,America/Sao_Paulo,206
15314,13314,1887 Santos Alameda,44059-624,-14.6973,-52.6629,America/Sao_Paulo,180
15315,13315,6284 Santos Alameda,91850-642,-12.134,-51.9996,America/Sao_Paulo,176
15316,13316,405 Independência Alameda,97280-523,-14.782,-51.36,America/Sao_Paulo,192
15317,13317,9431 Lima Avenida,94383-165,-23.5911,-47.5019,America/Sao_Paulo,210
15318,13318,4462 República Travessa,61669-311,-13.8486,-52.6078,America/Sao_Paulo,174
15319,13319,2425 Independência Alameda,88522-147,-12.9738,-51.5297,America/Sao_Paulo,173
15320,13320,7272 República Rua,91498-549,-23.1283,-43.0854,America/Sao_Paulo,200
15321,13321,8801 Brasil Avenida,76378-677,-13.5124,-51.7765,America/Sao_Paulo,177
15322,13322,353 Santos Rua,81407-611,-12.5373,-51.0166,America/Sao_Paulo,176
15323,13323,534 Santos Rodovia,87262-696,-13.8449,-52.6749,America/Sao_Paulo,205
15324,13324,5453 das Flores Rua,97527-355,-14.3525,-51.5422,America/Sao_Paulo,199
15325,13325,345 Independência Alameda,82930-978,-20.575,-42.8998,America/Sao_Paulo,186
15326,13326,5192 Paraná Avenida,34148-119,-15.0143,-52.4351,America/Sao_Paulo,182
15327,13327,5826 Santos Rua,69515-610,-14.6848,-51.3302,America/Sao_Paulo,174
15328,13328,6379 das Flores Avenida,56336-868,-14.8789,-53.3653,America/Sao_Paulo,185
15329,13329,7784 Brasil Rua,96631-745,-13.3646,-52.2808,America/Sao_Paulo,182
15330,13330,871 São João Avenida,67889-348,-15.0898,-52.5292,America/Sao_Paulo,173
15331,13331,6076 Independência Alameda,70514-703,-21.5334,-43.6985,America/Sao_Paulo,200
15332,13332,4371 Paraná Rua,78454-469,-14.3337,-52.2828,America/Sao_Paulo,174
15333,13333,8586 República Rua,88847-640,-23.8929,-43.7671,America/Sao_Paulo,208
15334,13334,2414 República Rua,59470-447,-23.9477,-42.4082,America/Sao_Paulo,181
15335,13335,8344 Santos Rodovia,88831-884,-14.1543,-49.9392,America/Sao_Paulo,174
15336,13336,2406 Santos Travessa,23705-937,-14.8021,-52.6124,America/Sao_Paulo,174
15337,13337,7554 República Rodovia,15665-369,-13.008,-51.0789,America/Sao_Paulo,207
15338,13338,8831 São João Rodovia,99391-710,-22.599,-44.0639,America/Sao_Paulo,200
15339,13339,9344 República Alameda,30248-810,-21.5108,-43.2306,America/Sao_Paulo,179
15340,13340,9924 Independência Travessa,26212-740,-14.5795,-51.0109,America/Sao_Paulo,191
15341,13341,1137 São João Alameda,32321-513,-14.2528,-52.8578,America/Sao_Paulo,172
15342,13342,7583 Santos Rodovia,84213-240,-14.2028,-52.5504,America/Sao_Paulo,174
15343,13343,7014 Independência Travessa,54050-167,-16.6425,-52.6307,America/Sao_Paulo,172
15344,13344,5915 Lima Rua,45206-304,-14.6572,-52.8498,America/Sao_Paulo,203
15345,13345,9739 Independência Avenida,30748-205,-23.0903,-47.2553,America/Sao_Paulo,187
15346,13346,3884 Brasil Travessa,99981-354,-13.8523,-52.912,America/Sao_Paulo,173
15347,13347,8380 República Travessa,44467-656,-22.8231,-47.6545,America/Sao_Paulo,210
15348,13348,8245 das Flores Alameda,75462-211,-16.1082,-50.9355,America/Sao_Paulo,188
15349,13349,8075 Paraná Avenida,57668-184,-14.9197,-50.5198,America/Sao_Paulo,176
15350,13350,7640 Independência Alameda,59554-784,-13.7833,-51.2931,America/Sao_Paulo,174
15351,13351,1659 São João Travessa,26411-407,-13.3986,-51.8352,America/Sao_Paulo,174
15352,13352,7486 Independência Rodovia,59330-210,-14.1358,-50.9002,America/Sao_Paulo,176
15353,13353,9235 Lima Travessa,71669-366,-14.1459,-52.5078,America/Sao_Paulo,182
15354,13354,5965 das Flores Rua,48939-413,-13.7664,-53.6162,America/Sao_Paulo,173
15355,13355,8840 Independência Rua,11271-856,-13.1794,-50.8529,America/Sao_Paulo,176
15356,13356,595 Lima Rua,75357-897,-13.2765,-50.9975,America/Sao_Paulo,174
15357,13357,8509 Paraná Avenida,59341-338,-14.3023,-52.0106,America/Sao_Paulo,173
15358,13358,8622 República Rua,52261-837,-15.2187,-50.5269,America/Sao_Paulo,175
15359,13359,8935 São João Rodovia,35300-399,-14.623,-51.6534,America/Sao_Paulo,175
15360,13360,4208 República Rodovia,42515-655,-14.0318,-52.9976,America/Sao_Paulo,176
15361,13361,1171 Lima Alameda,12157-553,-15.6307,-51.9208,America/Sao_Paulo,205
15362,13362,472 Lima Avenida,16766-883,-14.598,-51.9968,America/Sao_Paulo,174
15363,13363,4582 Brasil Rua,76368-253,-13.3827,-51.7453,America/Sao_Paulo,176
15364,13364,926 República Rua,60917-640,-13.6282,-51.569,America/Sao_Paulo,174
15365,13365,7763 São João Alameda,45827-953,-23.1599,-43.9743,America/Sao_Paulo,190
15366,13366,8189 das Flores Travessa,75198-916,-14.0232,-51.8582,America/Sao_Paulo,174
15367,13367,3 Independência Rua,94847-162,-13.5029,-52.046,America/Sao_Paulo,206
15368,13368,152 das Flores Rua,79252-769,-14.4729,-52.1089,America/Sao_Paulo,176
15369,13369,65 República Avenida,18153-220,-23.6418,-42.0154,America/Sao_Paulo,181
15370,13370,9885 das Flores Alameda,80268-671,-19.005,-44.9049,America/Sao_Paulo,186
15371,13371,9939 das Flores Rodovia,17097-916,-13.5918,-53.4013,America/Sao_Paulo,176
15372,13372,4030 Santos Alameda,93612-965,-13.4468,-52.4824,America/Sao_Paulo,206
15373,13373,4599 Independência Alameda,50459-446,-13.9471,-53.4689,America/Sao_Paulo,182
15374,13374,4345 das Flores Alameda,87574-796,-24.5095,-46.2583,America/Sao_Paulo,178
15375,13375,5754 Santos Avenida,12011-270,-14.7957,-52.5973,America/Sao_Paulo,206
15376,13376,5354 Santos Rua,71919-940,-18.8,-42.1657,America/Sao_Paulo,201
15377,13377,4070 Independência Rodovia,38336-255,-13.4854,-52.7988,America/Sao_Paulo,175
15378,13378,2004 Lima Alameda,15246-227,-12.8242,-53.1744,America/Sao_Paulo,172
15379,13379,7440 São João Travessa,50746-187,-14.4786,-51.8815,America/Sao_Paulo,175
15380,13380,6942 Santos Rua,47533-816,-12.6958,-51.1952,America/Sao_Paulo,174
15381,13381,8431 Paraná Rodovia,92096-375,-14.606,-52.6813,America/Sao_Paulo,184
15382,13382,6986 Lima Alameda,22827-605,-13.4332,-52.352,America/Sao_Paulo,176
15383,13383,6154 Santos Alameda,80101-966,-14.0616,-53.0211,America/Sao_Paulo,175
15384,13384,4232 Brasil Travessa,53044-774,-13.7796,-51.5343,America/Sao_Paulo,176
15385,13385,4841 Independência Alameda,11818-112,-24.5438,-45.808,America/Sao_Paulo,193
15386,13386,1539 São João Avenida,94003-332,-13.7912,-51.3333,America/Sao_Paulo,191
15387,13387,9600 Brasil Rua,93460-274,-14.5379,-51.7821,America/Sao_Paulo,175
15388,13388,1274 Lima Rua,78369-628,-14.1843,-52.0438,America/Sao_Paulo,174
15389,13389,5396 São João Rua,21854-530,-14.0986,-50.9201,America/Sao_Paulo,204
15390,13390,6999 Brasil Rodovia,91328-862,-22.6905,-47.5788,America/Sao_Paulo,193
15391,13391,9393 Paraná Avenida,55548-809,-13.4467,-50.9724,America/Sao_Paulo,205
15392,13392,2249 Independência Avenida,68955-114,-14.3559,-51.5185,America/Sao_Paulo,204
15393,13393,2545 das Flores Alameda,56858-738,-13.8398,-52.6053,America/Sao_Paulo,175
15394,13394,9611 Independência Travessa,46017-103,-14.5406,-51.3247,America/Sao_Paulo,173
15395,13395,9593 Independência Rodovia,89481-259,-14.6317,-51.1449,America/Sao_Paulo,176
15396,13396,2296 Brasil Travessa,50187-977,-13.191,-51.0104,America/Sao_Paulo,173
15397,13397,6981 Lima Rua,76147-340,-12.6512,-51.9979,America/Sao_Paulo,173
15398,13398,7834 Santos Travessa,24871-654,-14.0932,-51.6688,America/Sao_Paulo,174
15399,13399,3749 Lima Rodovia,92860-704,-14.2833,-51.4916,America/Sao_Paulo,173
15400,13400,4946 Brasil Rua,33377-920,-15.604,-51.7614,America/Sao_Paulo,192
15401,13401,9788 República Travessa,87619-324,-15.3369,-52.6954,America/Sao_Paulo,182
15402,13402,4228 São João Rua,68647-447,-13.6487,-52.0846,America/Sao_Paulo,209
15403,13403,4758 Independência Avenida,79908-659,-13.6769,-52.1019,America/Sao_Paulo,175
15404,13404,2553 Lima Travessa,13956-678,-13.3499,-52.1166,America/Sao_Paulo,182
15405,13405,548 Independência Alameda,50011-317,-21.4806,-43.7542,America/Sao_Paulo,189
15406,13406,7013 São João Rodovia,29646-672,-15.9701,-53.0875,America/Sao_Paulo,182
15407,13407,5780 São João Alameda,78738-999,-23.6132,-43.9791,America/Sao_Paulo,181
15408,13408,9423 Brasil Rua,56661-224,-23.9865,-47.467,America/Sao_Paulo,196
15409,13409,1786 Paraná Alameda,86336-932,-15.3598,-50.6918,America/Sao_Paulo,194
15410,13410,3589 Lima Rodovia,59378-860,-23.4493,-44.9575,America/Sao_Paulo,200
15411,13411,4343 Independência Rodovia,73626-273,-14.5237,-52.8251,America/Sao_Paulo,182
15412,13412,4065 República Avenida,78828-439,-14.943,-51.357,America/Sao_Paulo,199
15413,13413,4711 Brasil Rua,93853-364,-14.5935,-52.8474,America/Sao_Paulo,207
15414,13414,7980 Independência Rodovia,70178-328,-13.878,-51.0053,America/Sao_Paulo,175
15415,13415,6696 das Flores Travessa,16346-809,-13.8055,-53.8881,America/Sao_Paulo,173
15416,13416,5130 Brasil Rua,53691-282,-15.127,-51.8873,America/Sao_Paulo,175
15417,13417,1219 São João Rua,12436-769,-14.4304,-52.1871,America/Sao_Paulo,203
15418,13418,3251 das Flores Rua,42164-449,-24.3367,-47.7578,America/Sao_Paulo,193
15419,13419,7780 Independência Rua,70790-750,-12.6288,-51.9036,America/Sao_Paulo,182
15420,13420,6434 Lima Avenida,46608-739,-22.3931,-43.1679,America/Sao_Paulo,200
15421,13421,8067 Lima Alameda,14900-834,-14.1979,-51.975,America/Sao_Paulo,185
15422,13422,2417 Paraná Travessa,94592-467,-15.1314,-53.1369,America/Sao_Paulo,176
15423,13423,3009 Brasil Travessa,62920-744,-13.926,-51.775,America/Sao_Paulo,207
15424,13424,2745 São João Rua,20942-668,-19.1661,-43.3462,America/Sao_Paulo,189
15425,13425,3435 São João Avenida,24851-596,-14.8818,-51.0192,America/Sao_Paulo,176
15426,13426,8870 Lima Alameda,10268-544,-13.623,-51.3726,America/Sao_Paulo,182
15427,13427,6920 Paraná Travessa,81501-604,-12.4355,-50.2901,America/Sao_Paulo,174
