PaymentMethodKey,CardID,CustomerKey,CardNetwork,CardSubtype,CardExpiryDate,IssuingCountry,IsActive
15991,14491,12538,PayPal,digital_wallet,,GB,1
15992,14492,12539,Visa,credit,2029-04-01,GB,1
15993,14493,12540,JCB,credit,2030-01-01,GB,1
15994,14494,12541,PayPal,digital_wallet,,GB,1
15995,14495,12541,Mastercard,credit,2030-04-01,GB,1
15996,14496,12542,Visa,credit,2030-02-01,GB,1
15997,14497,12543,PayPal,digital_wallet,,GB,1
15998,14498,12544,Mastercard,credit,2029-01-01,GB,1
15999,14499,12545,PayPal,digital_wallet,,GB,1
16000,14500,12545,Mastercard,credit,2029-05-01,GB,1
16001,14501,12545,Discover,credit,2029-09-01,GB,1
16002,14502,12546,American Express,credit,2027-07-01,GB,1
16003,14503,12547,Mastercard,credit,2029-11-01,GB,1
16004,14504,12547,PayPal,digital_wallet,,GB,1
16005,14505,12548,Visa,credit,2027-11-01,GB,1
16006,14506,12549,Visa,credit,2031-05-01,GB,1
16007,14507,12550,Mastercard,credit,2028-12-01,GB,1
16008,14508,12551,Discover,credit,2029-02-01,GB,1
16009,14509,12552,PayPal,digital_wallet,,GB,1
16010,14510,12553,Visa,credit,2028-07-01,GB,1
16011,14511,12554,Visa,credit,2028-09-01,GB,1
16012,14512,12554,PayPal,digital_wallet,,GB,1
16013,14513,12555,Visa,credit,2031-08-01,GB,1
16014,14514,12556,Mastercard,credit,2030-04-01,GB,1
16015,14515,12557,Mastercard,credit,2027-10-01,GB,1
16016,14516,12558,PayPal,digital_wallet,,GB,1
16017,14517,12559,Visa,credit,2030-11-01,GB,1
16018,14518,12560,Mastercard,credit,2030-07-01,GB,1
16019,14519,12561,PayPal,digital_wallet,,GB,1
16020,14520,12562,Visa,credit,2029-01-01,GB,1
16021,14521,12563,Visa,credit,2029-08-01,GB,1
16022,14522,12564,Visa,credit,2029-04-01,GB,1
16023,14523,12564,JCB,credit,2031-04-01,GB,1
16024,14524,12565,Mastercard,credit,2028-07-01,GB,1
16025,14525,12566,Visa,credit,2029-06-01,GB,1
16026,14526,12566,American Express,credit,2028-11-01,GB,1
16027,14527,12567,Mastercard,credit,2027-11-01,GB,1
16028,14528,12568,Visa,credit,2031-07-01,GB,1
16029,14529,12568,Visa,credit,2028-02-01,GB,1
16030,14530,12569,Mastercard,credit,2029-07-01,GB,1
16031,14531,12569,Debit Card,debit,2027-08-01,GB,1
16032,14532,12570,Mastercard,credit,2028-12-01,GB,1
16033,14533,12571,Debit Card,debit,2029-10-01,GB,1
16034,14534,12572,Mastercard,credit,2028-07-01,GB,1
16035,14535,12572,Mastercard,credit,2029-12-01,GB,1
16036,14536,12573,Mastercard,credit,2029-01-01,GB,1
16037,14537,12574,Visa,credit,2030-06-01,GB,1
16038,14538,12575,Visa,credit,2030-09-01,GB,1
16039,14539,12576,Mastercard,credit,2028-09-01,GB,1
16040,14540,12576,Visa,credit,2029-05-01,GB,1
16041,14541,12577,Visa,credit,2029-07-01,GB,1
16042,14542,12578,Visa,credit,2029-12-01,GB,1
16043,14543,12578,Visa,credit,2029-05-01,GB,1
16044,14544,12579,Visa,credit,2029-07-01,GB,1
16045,14545,12579,American Express,credit,2029-02-01,GB,1
16046,14546,12580,American Express,credit,2029-06-01,GB,1
16047,14547,12581,American Express,credit,2030-08-01,GB,1
16048,14548,12582,Visa,credit,2029-12-01,GB,1
16049,14549,12583,Mastercard,credit,2030-01-01,GB,1
16050,14550,12584,Visa,credit,2030-01-01,GB,1
16051,14551,12584,Visa,credit,2029-03-01,GB,1
16052,14552,12585,Visa,credit,2029-08-01,GB,1
16053,14553,12586,PayPal,digital_wallet,,GB,1
16054,14554,12587,Visa,credit,2028-03-01,GB,1
16055,14555,12588,Mastercard,credit,2030-08-01,GB,1
16056,14556,12589,Visa,credit,2026-07-01,GB,0
16057,14557,12589,Visa,credit,2029-03-01,GB,1
16058,14558,12590,Mastercard,credit,2030-06-01,GB,0
16059,14559,12591,Visa,credit,2027-12-01,GB,1
16060,14560,12591,Mastercard,credit,2029-09-01,GB,1
16061,14561,12592,Visa,credit,2028-08-01,GB,1
16062,14562,12593,Mastercard,credit,2028-12-01,GB,1
16063,14563,12594,Visa,credit,2030-04-01,GB,1
16064,14564,12595,JCB,credit,2029-07-01,GB,1
16065,14565,12595,PayPal,digital_wallet,,GB,1
16066,14566,12595,Mastercard,credit,2027-04-01,GB,1
16067,14567,12596,Discover,credit,2028-05-01,GB,1
16068,14568,12596,PayPal,digital_wallet,,GB,1
16069,14569,12597,PayPal,digital_wallet,,GB,1
16070,14570,12598,Mastercard,credit,2030-04-01,GB,1
16071,14571,12599,Mastercard,credit,2029-10-01,GB,1
16072,14572,12600,Visa,credit,2031-01-01,GB,0
16073,14573,12601,Visa,credit,2031-01-01,GB,1
16074,14574,12602,Mastercard,credit,2028-12-01,GB,1
16075,14575,12603,Visa,credit,2031-11-01,GB,1
16076,14576,12604,JCB,credit,2029-05-01,GB,1
16077,14577,12605,PayPal,digital_wallet,,GB,1
16078,14578,12606,Discover,credit,2028-05-01,GB,1
16079,14579,12607,Discover,credit,2028-09-01,GB,1
16080,14580,12607,Mastercard,credit,2027-01-01,GB,1
16081,14581,12608,Visa,credit,2030-12-01,GB,1
16082,14582,12609,Mastercard,credit,2030-12-01,GB,1
16083,14583,12609,Mastercard,credit,2028-04-01,GB,1
16084,14584,12610,Visa,credit,2029-02-01,GB,1
16085,14585,12610,Visa,credit,2029-06-01,GB,1
16086,14586,12611,Mastercard,credit,2028-05-01,GB,1
16087,14587,12612,Mastercard,credit,2027-07-01,GB,1
16088,14588,12613,Visa,credit,2029-02-01,GB,1
16089,14589,12613,Visa,credit,2029-01-01,GB,1
16090,14590,12614,Mastercard,credit,2028-12-01,GB,1
16091,14591,12615,Visa,credit,2029-07-01,GB,1
16092,14592,12615,Visa,credit,2030-10-01,GB,1
16093,14593,12616,Mastercard,credit,2029-01-01,GB,1
16094,14594,12617,PayPal,digital_wallet,,GB,1
16095,14595,12618,Visa,credit,2029-07-01,GB,1
16096,14596,12619,Debit Card,debit,2030-01-01,GB,1
16097,14597,12620,Visa,credit,2029-11-01,GB,1
16098,14598,12620,Mastercard,credit,2028-09-01,GB,1
16099,14599,12621,Visa,credit,2029-06-01,GB,1
16100,14600,12622,Visa,credit,2029-11-01,GB,1
16101,14601,12623,Mastercard,credit,2028-03-01,GB,1
16102,14602,12624,Mastercard,credit,2030-08-01,GB,1
16103,14603,12625,Debit Card,debit,2030-10-01,GB,1
16104,14604,12625,Mastercard,credit,2028-08-01,GB,1
16105,14605,12626,Visa,credit,2029-07-01,GB,1
16106,14606,12627,Visa,credit,2029-12-01,GB,1
16107,14607,12628,Visa,credit,2028-10-01,GB,1
16108,14608,12629,Visa,credit,2029-10-01,GB,1
16109,14609,12630,Visa,credit,2029-06-01,GB,1
16110,14610,12631,Visa,credit,2027-11-01,GB,1
16111,14611,12631,PayPal,digital_wallet,,GB,1
16112,14612,12632,Visa,credit,2029-10-01,GB,1
16113,14613,12633,Visa,credit,2028-03-01,GB,1
16114,14614,12634,Visa,credit,2030-04-01,GB,1
16115,14615,12634,Mastercard,credit,2028-08-01,GB,1
16116,14616,12635,Mastercard,credit,2029-03-01,GB,1
16117,14617,12636,Mastercard,credit,2030-09-01,GB,1
16118,14618,12637,American Express,credit,2029-10-01,GB,0
16119,14619,12638,PayPal,digital_wallet,,GB,1
16120,14620,12638,Visa,credit,2028-04-01,GB,1
16121,14621,12639,American Express,credit,2028-04-01,GB,1
16122,14622,12640,Visa,credit,2028-09-01,GB,1
16123,14623,12640,JCB,credit,2029-09-01,GB,1
16124,14624,12641,Mastercard,credit,2029-09-01,GB,1
16125,14625,12641,PayPal,digital_wallet,,GB,1
16126,14626,12642,Visa,credit,2028-06-01,GB,1
16127,14627,12643,Visa,credit,2028-02-01,GB,1
16128,14628,12644,Mastercard,credit,2029-08-01,GB,1
16129,14629,12645,Mastercard,credit,2029-02-01,GB,1
16130,14630,12646,JCB,credit,2031-06-01,GB,1
16131,14631,12646,Debit Card,debit,2029-05-01,GB,1
16132,14632,12647,Visa,credit,2031-02-01,GB,1
16133,14633,12648,Mastercard,credit,2028-02-01,GB,1
16134,14634,12648,Visa,credit,2027-10-01,GB,1
16135,14635,12649,Visa,credit,2028-03-01,GB,0
16136,14636,12649,PayPal,digital_wallet,,GB,1
16137,14637,12650,PayPal,digital_wallet,,GB,1
16138,14638,12651,Visa,credit,2030-07-01,GB,1
16139,14639,12652,Debit Card,debit,2031-02-01,GB,1
16140,14640,12653,Visa,credit,2028-07-01,GB,1
16141,14641,12653,Visa,credit,2028-11-01,GB,1
16142,14642,12654,PayPal,digital_wallet,,GB,1
16143,14643,12654,American Express,credit,2028-02-01,GB,1
16144,14644,12655,PayPal,digital_wallet,,GB,1
16145,14645,12656,PayPal,digital_wallet,,GB,1
16146,14646,12657,Mastercard,credit,2027-07-01,GB,1
16147,14647,12657,American Express,credit,2030-01-01,GB,1
16148,14648,12658,Mastercard,credit,2029-07-01,GB,1
16149,14649,12658,Debit Card,debit,2029-05-01,GB,1
16150,14650,12659,Discover,credit,2027-12-01,GB,1
16151,14651,12660,Mastercard,credit,2030-12-01,GB,1
16152,14652,12661,PayPal,digital_wallet,,GB,1
16153,14653,12662,PayPal,digital_wallet,,GB,1
16154,14654,12663,Visa,credit,2028-10-01,GB,0
16155,14655,12664,PayPal,digital_wallet,,GB,1
16156,14656,12665,Visa,credit,2029-11-01,GB,1
16157,14657,12666,Visa,credit,2027-11-01,GB,0
16158,14658,12666,JCB,credit,2029-02-01,GB,1
16159,14659,12667,Mastercard,credit,2029-08-01,GB,1
16160,14660,12668,Visa,credit,2029-08-01,GB,1
16161,14661,12668,Visa,credit,2029-06-01,GB,1
16162,14662,12669,Debit Card,debit,2029-10-01,GB,1
16163,14663,12669,Discover,credit,2028-03-01,GB,1
16164,14664,12670,American Express,credit,2029-07-01,GB,1
16165,14665,12671,Debit Card,debit,2029-06-01,GB,1
16166,14666,12672,Debit Card,debit,2029-07-01,GB,1
16167,14667,12672,Visa,credit,2029-05-01,GB,1
16168,14668,12673,Discover,credit,2028-01-01,GB,1
16169,14669,12673,Visa,credit,2028-01-01,GB,1
16170,14670,12674,Mastercard,credit,2027-02-01,GB,1
16171,14671,12675,American Express,credit,2030-02-01,GB,1
16172,14672,12676,American Express,credit,2030-02-01,GB,1
16173,14673,12677,Visa,credit,2030-03-01,GB,1
16174,14674,12677,Visa,credit,2029-08-01,GB,1
16175,14675,12678,JCB,credit,2027-03-01,GB,1
16176,14676,12678,JCB,credit,2028-04-01,GB,1
16177,14677,12679,Visa,credit,2029-07-01,GB,1
16178,14678,12680,Visa,credit,2029-06-01,GB,1
16179,14679,12681,PayPal,digital_wallet,,GB,1
16180,14680,12681,Mastercard,credit,2029-02-01,GB,1
16181,14681,12681,Mastercard,credit,2029-09-01,GB,1
16182,14682,12682,Debit Card,debit,2029-05-01,GB,1
16183,14683,12682,Visa,credit,2029-06-01,GB,1
16184,14684,12683,PayPal,digital_wallet,,GB,1
16185,14685,12683,Visa,credit,2028-09-01,GB,1
16186,14686,12684,Debit Card,debit,2030-04-01,GB,1
16187,14687,12685,Visa,credit,2028-11-01,GB,1
16188,14688,12685,Visa,credit,2028-01-01,GB,1
16189,14689,12686,Debit Card,debit,2028-07-01,GB,1
16190,14690,12686,PayPal,digital_wallet,,GB,1
16191,14691,12687,Visa,credit,2028-12-01,GB,1
16192,14692,12688,Mastercard,credit,2030-04-01,GB,1
16193,14693,12689,Visa,credit,2029-04-01,GB,1
16194,14694,12690,Discover,credit,2029-02-01,GB,1
16195,14695,12691,Debit Card,debit,2028-02-01,GB,1
16196,14696,12692,JCB,credit,2030-02-01,GB,1
16197,14697,12693,Visa,credit,2028-09-01,GB,1
16198,14698,12694,Visa,credit,2029-03-01,GB,1
16199,14699,12694,Visa,credit,2030-10-01,GB,1
16200,14700,12694,American Express,credit,2029-11-01,GB,1
16201,14701,12695,Visa,credit,2027-09-01,GB,1
16202,14702,12696,Mastercard,credit,2027-07-01,GB,1
16203,14703,12696,Visa,credit,2029-04-01,GB,1
16204,14704,12697,Mastercard,credit,2028-02-01,GB,1
16205,14705,12698,PayPal,digital_wallet,,GB,1
16206,14706,12699,PayPal,digital_wallet,,GB,1
16207,14707,12699,Visa,credit,2029-12-01,GB,1
16208,14708,12700,Mastercard,credit,2029-05-01,GB,1
16209,14709,12701,Visa,credit,2029-06-01,GB,1
16210,14710,12702,Mastercard,credit,2028-08-01,GB,1
16211,14711,12703,Visa,credit,2031-01-01,GB,1
16212,14712,12704,Visa,credit,2032-03-01,GB,1
16213,14713,12705,Visa,credit,2029-01-01,GB,1
16214,14714,12705,Visa,credit,2029-09-01,GB,1
16215,14715,12706,Visa,credit,2029-06-01,GB,1
16216,14716,12706,Visa,credit,2029-01-01,GB,1
16217,14717,12707,Visa,credit,2028-07-01,GB,1
16218,14718,12708,Mastercard,credit,2028-03-01,GB,1
16219,14719,12708,Mastercard,credit,2028-03-01,GB,1
16220,14720,12708,Visa,credit,2029-09-01,GB,0
16221,14721,12709,Mastercard,credit,2028-10-01,GB,1
16222,14722,12709,Visa,credit,2026-10-01,GB,1
16223,14723,12710,Visa,credit,2029-10-01,GB,1
16224,14724,12711,PayPal,digital_wallet,,GB,1
16225,14725,12712,Debit Card,debit,2029-04-01,GB,1
16226,14726,12712,PayPal,digital_wallet,,GB,1
16227,14727,12713,American Express,credit,2030-09-01,GB,1
16228,14728,12714,Visa,credit,2029-09-01,GB,1
16229,14729,12715,American Express,credit,2027-11-01,GB,1
16230,14730,12716,American Express,credit,2027-02-01,GB,1
16231,14731,12716,American Express,credit,2028-08-01,GB,1
16232,14732,12717,PayPal,digital_wallet,,GB,1
16233,14733,12717,Visa,credit,2028-09-01,GB,1
16234,14734,12718,Visa,credit,2030-04-01,GB,1
16235,14735,12719,Mastercard,credit,2029-04-01,GB,1
16236,14736,12720,Mastercard,credit,2030-06-01,GB,1
16237,14737,12720,Mastercard,credit,2028-01-01,GB,1
16238,14738,12721,Mastercard,credit,2030-04-01,GB,1
16239,14739,12722,PayPal,digital_wallet,,GB,1
16240,14740,12723,Mastercard,credit,2030-01-01,GB,1
16241,14741,12724,JCB,credit,2027-04-01,GB,1
16242,14742,12724,PayPal,digital_wallet,,GB,1
16243,14743,12725,American Express,credit,2030-08-01,GB,1
16244,14744,12725,JCB,credit,2029-06-01,GB,1
16245,14745,12726,Debit Card,debit,2029-09-01,GB,1
16246,14746,12727,PayPal,digital_wallet,,GB,1
16247,14747,12728,Visa,credit,2028-06-01,GB,1
16248,14748,12729,Visa,credit,2030-08-01,GB,1
16249,14749,12730,Visa,credit,2028-02-01,GB,1
16250,14750,12730,Visa,credit,2030-02-01,GB,1
16251,14751,12731,JCB,credit,2030-02-01,GB,1
16252,14752,12732,Debit Card,debit,2028-05-01,GB,1
16253,14753,12732,Visa,credit,2031-04-01,GB,1
16254,14754,12733,Visa,credit,2029-07-01,GB,1
16255,14755,12733,Mastercard,credit,2029-12-01,GB,1
16256,14756,12734,Mastercard,credit,2027-10-01,GB,0
16257,14757,12735,PayPal,digital_wallet,,GB,1
16258,14758,12736,Visa,credit,2031-06-01,GB,1
16259,14759,12737,Visa,credit,2028-02-01,GB,1
16260,14760,12737,Debit Card,debit,2030-05-01,GB,1
16261,14761,12738,American Express,credit,2028-05-01,GB,1
16262,14762,12738,Visa,credit,2028-09-01,GB,1
16263,14763,12739,Visa,credit,2030-02-01,GB,1
16264,14764,12739,PayPal,digital_wallet,,GB,1
16265,14765,12740,Visa,credit,2030-05-01,GB,1
16266,14766,12741,Visa,credit,2028-01-01,GB,1
16267,14767,12742,PayPal,digital_wallet,,GB,1
16268,14768,12743,Debit Card,debit,2030-06-01,GB,1
16269,14769,12744,Visa,credit,2030-05-01,GB,0
16270,14770,12745,Visa,credit,2028-05-01,GB,1
16271,14771,12745,Mastercard,credit,2030-12-01,GB,1
16272,14772,12746,PayPal,digital_wallet,,GB,1
16273,14773,12747,JCB,credit,2027-11-01,GB,1
16274,14774,12748,Mastercard,credit,2028-09-01,GB,1
16275,14775,12748,American Express,credit,2029-10-01,GB,1
16276,14776,12749,Mastercard,credit,2028-06-01,GB,1
16277,14777,12750,Visa,credit,2029-08-01,GB,1
16278,14778,12751,Discover,credit,2029-07-01,GB,1
16279,14779,12752,Debit Card,debit,2029-02-01,GB,1
16280,14780,12753,Mastercard,credit,2030-02-01,GB,1
16281,14781,12754,Visa,credit,2029-02-01,GB,1
16282,14782,12755,Visa,credit,2029-07-01,GB,1
16283,14783,12756,Mastercard,credit,2030-06-01,GB,1
16284,14784,12756,Mastercard,credit,2030-02-01,GB,1
16285,14785,12756,Mastercard,credit,2030-02-01,GB,1
16286,14786,12757,Visa,credit,2028-03-01,GB,1
16287,14787,12758,Visa,credit,2029-11-01,GB,1
16288,14788,12759,JCB,credit,2028-06-01,GB,1
16289,14789,12760,Visa,credit,2028-01-01,GB,0
16290,14790,12760,Visa,credit,2029-04-01,GB,1
16291,14791,12761,PayPal,digital_wallet,,GB,1
16292,14792,12761,Debit Card,debit,2028-06-01,GB,1
16293,14793,12762,Visa,credit,2030-02-01,GB,1
16294,14794,12763,American Express,credit,2030-02-01,GB,1
16295,14795,12764,Visa,credit,2027-06-01,GB,1
16296,14796,12765,Discover,credit,2028-07-01,GB,1
16297,14797,12766,JCB,credit,2027-11-01,GB,1
16298,14798,12767,Mastercard,credit,2028-11-01,GB,1
16299,14799,12767,Mastercard,credit,2029-10-01,GB,1
16300,14800,12768,PayPal,digital_wallet,,GB,1
16301,14801,12769,Debit Card,debit,2029-02-01,GB,1
16302,14802,12769,Visa,credit,2028-09-01,GB,1
16303,14803,12770,Visa,credit,2030-08-01,GB,1
16304,14804,12771,JCB,credit,2027-01-01,GB,1
16305,14805,12772,JCB,credit,2030-07-01,GB,1
16306,14806,12772,Mastercard,credit,2028-10-01,GB,1
16307,14807,12773,Debit Card,debit,2029-04-01,GB,1
16308,14808,12773,PayPal,digital_wallet,,GB,1
16309,14809,12774,Debit Card,debit,2028-10-01,GB,1
16310,14810,12774,Mastercard,credit,2030-11-01,GB,1
16311,14811,12775,Mastercard,credit,2028-02-01,GB,1
16312,14812,12776,PayPal,digital_wallet,,GB,1
16313,14813,12777,Visa,credit,2029-05-01,GB,1
16314,14814,12778,JCB,credit,2029-11-01,GB,1
16315,14815,12779,Visa,credit,2027-09-01,GB,1
16316,14816,12779,Mastercard,credit,2028-05-01,GB,1
16317,14817,12780,PayPal,digital_wallet,,GB,1
16318,14818,12781,Visa,credit,2029-03-01,GB,1
16319,14819,12782,Debit Card,debit,2028-06-01,GB,1
16320,14820,12782,Mastercard,credit,2028-07-01,GB,1
16321,14821,12783,PayPal,digital_wallet,,GB,1
16322,14822,12784,Mastercard,credit,2028-12-01,GB,1
16323,14823,12785,Mastercard,credit,2029-12-01,GB,1
16324,14824,12786,Mastercard,credit,2028-12-01,GB,1
16325,14825,12787,Visa,credit,2030-05-01,GB,1
16326,14826,12788,Visa,credit,2028-05-01,GB,1
16327,14827,12789,Visa,credit,2028-01-01,GB,1
16328,14828,12790,American Express,credit,2031-04-01,GB,1
16329,14829,12791,Visa,credit,2028-09-01,GB,1
16330,14830,12791,Discover,credit,2028-01-01,GB,1
16331,14831,12792,Visa,credit,2027-08-01,GB,1
16332,14832,12793,Debit Card,debit,2030-05-01,GB,1
16333,14833,12794,Visa,credit,2028-12-01,GB,1
16334,14834,12795,Visa,credit,2029-01-01,GB,1
16335,14835,12796,PayPal,digital_wallet,,GB,1
16336,14836,12797,Mastercard,credit,2029-03-01,GB,1
16337,14837,12798,Debit Card,debit,2030-05-01,GB,1
16338,14838,12799,Mastercard,credit,2029-02-01,GB,1
16339,14839,12800,Visa,credit,2031-09-01,GB,1
16340,14840,12801,Visa,credit,2029-06-01,GB,1
16341,14841,12801,Debit Card,debit,2030-05-01,GB,1
16342,14842,12802,JCB,credit,2030-02-01,GB,1
16343,14843,12802,American Express,credit,2029-04-01,GB,1
16344,14844,12803,Visa,credit,2028-09-01,GB,1
16345,14845,12804,Mastercard,credit,2029-08-01,GB,1
16346,14846,12805,Visa,credit,2029-11-01,GB,1
16347,14847,12805,Mastercard,credit,2028-10-01,GB,0
16348,14848,12806,Visa,credit,2029-06-01,GB,1
16349,14849,12806,Mastercard,credit,2030-07-01,GB,1
16350,14850,12807,Visa,credit,2031-05-01,GB,1
16351,14851,12808,PayPal,digital_wallet,,GB,1
16352,14852,12808,Mastercard,credit,2030-03-01,GB,1
16353,14853,12809,Visa,credit,2031-03-01,GB,1
16354,14854,12810,Mastercard,credit,2028-09-01,GB,1
16355,14855,12810,Visa,credit,2030-01-01,GB,1
16356,14856,12811,Visa,credit,2030-09-01,GB,1
16357,14857,12812,PayPal,digital_wallet,,GB,1
16358,14858,12812,Visa,credit,2028-06-01,GB,1
16359,14859,12813,Debit Card,debit,2028-11-01,GB,1
16360,14860,12814,Mastercard,credit,2031-01-01,GB,1
16361,14861,12815,PayPal,digital_wallet,,GB,1
16362,14862,12815,PayPal,digital_wallet,,GB,1
16363,14863,12816,Mastercard,credit,2028-05-01,GB,1
16364,14864,12817,PayPal,digital_wallet,,GB,1
16365,14865,12818,Discover,credit,2027-12-01,GB,1
16366,14866,12819,JCB,credit,2030-11-01,GB,1
16367,14867,12820,PayPal,digital_wallet,,GB,1
16368,14868,12821,JCB,credit,2030-07-01,GB,1
16369,14869,12822,Mastercard,credit,2029-10-01,GB,1
16370,14870,12822,Visa,credit,2029-04-01,GB,1
16371,14871,12823,PayPal,digital_wallet,,GB,1
16372,14872,12824,Mastercard,credit,2028-11-01,GB,1
16373,14873,12825,PayPal,digital_wallet,,GB,1
16374,14874,12826,Visa,credit,2029-08-01,GB,1
16375,14875,12827,Mastercard,credit,2030-11-01,GB,1
16376,14876,12828,Mastercard,credit,2029-07-01,GB,1
16377,14877,12828,Mastercard,credit,2031-07-01,GB,1
16378,14878,12829,American Express,credit,2028-06-01,GB,1
16379,14879,12830,Visa,credit,2029-04-01,GB,1
16380,14880,12831,Mastercard,credit,2028-12-01,GB,1
16381,14881,12832,American Express,credit,2028-03-01,GB,1
16382,14882,12833,Mastercard,credit,2029-03-01,GB,1
16383,14883,12834,Visa,credit,2029-10-01,GB,1
16384,14884,12835,Visa,credit,2029-11-01,GB,1
16385,14885,12836,American Express,credit,2031-07-01,GB,1
16386,14886,12836,Debit Card,debit,2029-10-01,GB,1
16387,14887,12837,Visa,credit,2030-06-01,GB,1
16388,14888,12838,PayPal,digital_wallet,,GB,1
16389,14889,12839,Visa,credit,2029-05-01,GB,1
16390,14890,12840,PayPal,digital_wallet,,GB,1
16391,14891,12840,Visa,credit,2031-01-01,GB,1
16392,14892,12841,Discover,credit,2031-09-01,GB,1
16393,14893,12842,Visa,credit,2029-11-01,GB,1
16394,14894,12842,Debit Card,debit,2028-05-01,GB,1
16395,14895,12843,Mastercard,credit,2028-10-01,GB,1
16396,14896,12844,Mastercard,credit,2029-08-01,GB,1
16397,14897,12845,Visa,credit,2029-10-01,GB,1
16398,14898,12845,PayPal,digital_wallet,,GB,1
16399,14899,12846,JCB,credit,2030-01-01,GB,1
16400,14900,12847,PayPal,digital_wallet,,GB,1
16401,14901,12848,Visa,credit,2029-10-01,GB,1
16402,14902,12848,Visa,credit,2029-05-01,GB,1
16403,14903,12849,Debit Card,debit,2028-09-01,GB,1
16404,14904,12849,American Express,credit,2029-09-01,GB,1
16405,14905,12849,PayPal,digital_wallet,,GB,1
16406,14906,12850,Debit Card,debit,2031-03-01,GB,1
16407,14907,12851,Mastercard,credit,2030-05-01,GB,1
16408,14908,12852,American Express,credit,2029-11-01,GB,1
16409,14909,12853,Visa,credit,2030-05-01,GB,1
16410,14910,12853,Debit Card,debit,2028-12-01,GB,1
16411,14911,12854,Mastercard,credit,2028-10-01,GB,1
16412,14912,12855,Mastercard,credit,2028-08-01,GB,1
16413,14913,12855,Visa,credit,2029-03-01,GB,0
16414,14914,12856,Mastercard,credit,2028-11-01,GB,0
16415,14915,12857,Debit Card,debit,2030-07-01,GB,1
16416,14916,12857,Visa,credit,2028-11-01,GB,1
16417,14917,12858,Visa,credit,2028-07-01,GB,1
16418,14918,12859,JCB,credit,2031-04-01,GB,1
16419,14919,12860,Mastercard,credit,2028-11-01,GB,1
16420,14920,12861,PayPal,digital_wallet,,GB,1
16421,14921,12862,Visa,credit,2029-06-01,GB,1
16422,14922,12862,PayPal,digital_wallet,,GB,1
16423,14923,12863,Mastercard,credit,2029-10-01,GB,1
16424,14924,12864,Debit Card,debit,2028-03-01,GB,1
